suburbs_id,loc_name,lga_name,area_ha,index_right,LGA_NAME25,year,local_government_area,incidents_recorded,rate_per_100000_population,population_est,crime_per_person,crime_index,crime_rank
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
11.0,BELL POST HILL,GREATER GEELONG CITY,544.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
44.0,WHITTINGTON,GREATER GEELONG CITY,156.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2025,Surf Coast,1018,2510.609182089,40547.927860000644,0.025106091820890002,0.4453929426332512,797.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2024,Surf Coast,957,2396.814265678,39928.000000003674,0.023968142656780003,0.4252052316033616,805.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2023,Surf Coast,804,2046.322219394,39290.00000000476,0.02046322219394,0.363026424572118,821.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2022,Surf Coast,1037,2681.526685974,38672.00000000503,0.02681526685974,0.4757144480853776,778.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2021,Surf Coast,1161,3083.829154271,37648.00000000175,0.030838291542709995,0.5470846483784908,736.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2020,Surf Coast,1042,2908.421023251,35826.999999995336,0.029084210232509997,0.5159664862232043,755.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2019,Surf Coast,896,2618.887557361,34213.0000000031,0.026188875573609997,0.46460199537232216,787.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2018,Surf Coast,951,2903.816793893,32750.000000001462,0.02903816793893,0.5151496759936601,757.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2017,Surf Coast,1068,3384.566629694,31555.000000001724,0.03384566629694,0.6004367790463522,706.0
32.0,CERES,GREATER GEELONG CITY,1240.0,196,Surf Coast,2016,Surf Coast,1205,3955.358608239,30464.99999999971,0.039553586082390006,0.7016977482044747,626.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
32.0,CERES,GREATER GEELONG CITY,1240.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
39.0,LEOPOLD,GREATER GEELONG CITY,2683.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
38.0,CURLEWIS,GREATER GEELONG CITY,1699.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
5.0,LARA,GREATER GEELONG CITY,8940.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
25.0,DRUMCONDRA,GREATER GEELONG CITY,25.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2025,Queenscliffe,77,2170.585705341,3547.429609000547,0.02170585705341,0.38507130517824567,815.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2024,Queenscliffe,63,1907.9345851,3301.9999999998954,0.019079345850999997,0.3384758588759578,826.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2023,Queenscliffe,53,1636.812847437,3237.999999999385,0.01636812847437,0.2903776883558106,830.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2022,Queenscliffe,118,3663.458553244,3221.0000000002938,0.03663458553244,0.649913414196402,668.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2021,Queenscliffe,80,2472.187886279,3236.0000000004675,0.024721878862790002,0.43857683834960487,803.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2020,Queenscliffe,101,3263.327948304,3094.9999999997303,0.03263327948304,0.578928511869405,719.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2019,Queenscliffe,118,3969.054826774,2973.000000000226,0.03969054826774,0.7041275166924461,621.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2018,Queenscliffe,108,3656.05958023,2954.0000000001587,0.0365605958023,0.6486008043379343,669.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2017,Queenscliffe,135,4618.542593226,2923.0000000000873,0.046185425932259994,0.8193494594655762,531.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,191,Queenscliffe,2016,Queenscliffe,146,4984.636394674,2928.9999999999704,0.049846363946740004,0.8842960854358696,470.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
55.0,POINT LONSDALE,GREATER GEELONG CITY,1189.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
10.0,CORIO,GREATER GEELONG CITY,1991.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2025,Golden Plains,639,2377.748156667,26874.16655999919,0.02377748156667,0.42182282128734827,807.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2024,Golden Plains,551,2092.113756312,26337.00000000519,0.020921137563119998,0.3711500415496664,818.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2023,Golden Plains,508,1968.076863474,25812.00000000463,0.019680768634739998,0.3491453595424755,824.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2022,Golden Plains,423,1670.550136251,25320.999999993077,0.01670550136251,0.2963628295114055,829.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2021,Golden Plains,450,1807.809738068,24892.000000006276,0.01807809738068,0.32071327736051036,828.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2020,Golden Plains,470,1928.91734384,24365.99999999718,0.0192891734384,0.34219829115512124,825.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2019,Golden Plains,511,2146.157076858,23810.000000005137,0.021461570768579998,0.38073756068222475,816.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2018,Golden Plains,481,2074.080462248,23191.000000003198,0.02074080462248,0.3679508570784885,820.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2017,Golden Plains,591,2613.540883563,22612.99999999613,0.026135408835629998,0.4636534722835116,788.0
12.0,BATESFORD,GREATER GEELONG CITY,1213.0,154,Golden Plains,2016,Golden Plains,600,2725.290697674,22016.00000000338,0.02725290697674,0.4834783733078132,773.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
18.0,HAMLYN HEIGHTS,GREATER GEELONG CITY,400.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2019,Greater Geelong,15777,6064.951140566,260134.0000000007,0.060649511405659995,1.0759486003217462,309.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2018,Greater Geelong,16864,6661.005233534,253175.00000000445,0.06661005233534,1.1816911779915669,224.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2017,Greater Geelong,18084,7339.762322229,246383.99999999048,0.07339762322229,1.302105625299331,161.0
28.0,GEELONG,GREATER GEELONG CITY,331.0,157,Greater Geelong,2016,Greater Geelong,16889,7050.920765335,239529.0000000103,0.07050920765335,1.2508638821010751,189.0
59.0,MARSHALL,GREATER GEELONG CITY,0.0,157,Greater Geelong,2025,Greater Geelong,18979,6412.763575374,295956.6461000104,0.06412763575373999,1.1376520326714488,253.0
59.0,MARSHALL,GREATER GEELONG CITY,0.0,157,Greater Geelong,2024,Greater Geelong,16912,5840.484865229,289564.99999999395,0.05840484865229,1.036127310888285,333.0
59.0,MARSHALL,GREATER GEELONG CITY,0.0,157,Greater Geelong,2023,Greater Geelong,15199,5374.716659535,282787.00000001414,0.05374716659535,0.9534980139036989,392.0
59.0,MARSHALL,GREATER GEELONG CITY,0.0,157,Greater Geelong,2022,Greater Geelong,14534,5254.500164497,276600.99999999336,0.05254500164497001,0.9321710870128005,418.0
59.0,MARSHALL,GREATER GEELONG CITY,0.0,157,Greater Geelong,2021,Greater Geelong,15505,5722.838202944,270931.99999999587,0.05722838202943999,1.0152562834580032,346.0
59.0,MARSHALL,GREATER GEELONG CITY,0.0,157,Greater Geelong,2020,Greater Geelong,16999,6389.73672736,266036.0000000086,0.0638973672736,1.1335669701018976,258.0
