,Suburb,House_price,Num_sales_houses,house_2bed_Rent_today,house_2bed_hous_avg,house_2bed_2025_avg,house_2bed_2026_avg,house_2bed_2027_avg,house_2bed_2028_avg,house_2bed_2029_avg,house_2bed_2030_avg,house_2bed_avg_future_rent,house_2bed_Price_change (%),house_3bed_Rent_today,house_3bed_hous_avg,house_3bed_2025_avg,house_3bed_2026_avg,house_3bed_2027_avg,house_3bed_2028_avg,house_3bed_2029_avg,house_3bed_2030_avg,house_3bed_avg_future_rent,house_3bed_Price_change (%),house_4bed_Rent_today,house_4bed_hous_avg,house_4bed_2025_avg,house_4bed_2026_avg,house_4bed_2027_avg,house_4bed_2028_avg,house_4bed_2029_avg,house_4bed_2030_avg,house_4bed_avg_future_rent,house_4bed_Price_change (%),House_ALL_avg_price_change(%),House_ALL_future_rent,House_Annual ROI (%),House_5yr ROI (%),apartment_price,Num_sales_units,unit_1bed_Rent_today,unit_1bed_unit_avg,unit_1bed_2025_avg,unit_1bed_2026_avg,unit_1bed_2027_avg,unit_1bed_2028_avg,unit_1bed_2029_avg,unit_1bed_2030_avg,unit_1bed_avg_future_rent,unit_1bed_Price_change (%),unit_2bed_Rent_today,unit_2bed_unit_avg,unit_2bed_2025_avg,unit_2bed_2026_avg,unit_2bed_2027_avg,unit_2bed_2028_avg,unit_2bed_2029_avg,unit_2bed_2030_avg,unit_2bed_avg_future_rent,unit_2bed_Price_change (%),unit_3bed_Rent_today,unit_3bed_unit_avg,unit_3bed_2025_avg,unit_3bed_2026_avg,unit_3bed_2027_avg,unit_3bed_2028_avg,unit_3bed_2029_avg,unit_3bed_2030_avg,unit_3bed_avg_future_rent,unit_3bed_Price_change (%),apartment_ALL_avg_price_change(%),apartment_ALL_future_rent,apartment_Annual ROI (%),apartment_5yr ROI (%),max_annual_roi
47,PORT MELBOURNE,1635000,36,711.3174868410667,711.3174868410667,716.1760612506378,729.1876137409589,746.7714197266079,763.9639338767532,781.3013957451468,792.1396212165282,748.6939331996713,4.992219744438147,974.6332156818396,974.6332156818396,982.5421538237066,1002.1037619492572,1026.7257627538138,1051.3050969794197,1075.8844073642874,1091.2464763465068,1029.2058392712618,5.302401279423637,1177.6717407141005,1177.6717407141005,1172.4305484681418,1214.66678154188,1224.8293369453777,1248.4404479184618,1267.0603680085455,1280.11413029027,1226.459050555254,3.9778996142648264,4.757506879375536,1001.4529410087289,3.1850491090185873,15.925245545092936,740000.0,89.0,546.3008324733247,546.3008324733247,553.966532630223,565.7541758944849,578.3479885959546,589.5837897353658,600.4188433776006,607.1252041342087,577.3567666915945,5.378985059139165,698.931063354284,698.931063354284,700.9125940145923,707.6784244378555,717.9917658086351,728.5329964292021,739.0941048498439,745.6958349833682,719.8338262682546,2.903831711040062,1105.922332484403,1105.922332484403,1113.015861647671,1128.0091204010678,1147.9655562996227,1167.9144996854284,1187.862568250297,1200.3300413029303,1150.1457114387742,3.8450240273512946,4.042613599176841,815.7787681328746,5.732499451744523,28.662497258722617,5.732499451744523
48,WILLIAMSTOWN,1440000,29,621.356654866048,621.356654866048,619.4649327343654,624.6780038482734,635.6504448176563,650.766151855494,665.8818588933316,675.3291757919801,641.8753175438784,3.1966742008938183,784.97,784.97,792.4250000000001,807.335,827.2150000000001,847.0950000000003,866.9750000000004,879.4000000000005,829.3450000000003,5.350608009935577,954.5003005068614,954.5003005068614,970.066266429274,980.6659181618862,1005.3055836251158,1029.945249088345,1054.584914551574,1069.9847054660922,1009.2932768327355,5.428845865080958,4.658709358636784,826.8378647922046,2.9858034006385163,14.929017003192582,940000.0,23.0,446.01292609585846,446.01292609585846,432.2099834742596,442.3850233698559,454.91604131500117,467.274907131086,479.63306296307377,487.356908532455,458.54126469737,2.7322161746511666,532.621796122003,532.621796122003,520.3702268133259,515.4932131876898,520.3469495054604,537.7008549357466,556.6134179899653,567.324529760253,535.7815697592063,0.5897503414727943,652.8189337537951,652.8189337537951,657.59397271746,680.9602567234396,696.1233527471422,711.7713819653227,727.4194111835031,737.1994294448659,694.8409626479327,6.047718996588514,3.123228504237492,563.0545990348363,3.1147701223203708,15.573850611601854,3.1147701223203708
49,TORQUAY,1200000,89,545.9130034611051,545.9130034611051,549.6293664619211,561.3902254769151,577.4475751737033,593.5049248704914,609.5622745672796,619.5981181277722,579.5779268770268,5.8085240749799425,653.8234392194366,653.8234392194366,659.5663655027815,673.824295966513,693.0090935149678,712.1938910634225,731.3786886118774,743.3691870796615,695.3092801369514,5.966530593312884,719.0921137621071,719.0921137621071,728.0449366219723,739.2820747200872,759.5977419018687,780.1181405392049,800.6387429057843,813.4641195115286,762.8911242803646,5.741187585525136,5.838747417939321,679.2594437647809,2.9434575896473842,14.71728794823692,757500.0,12.0,346.6834188286495,346.6834188286495,350.4830154641965,358.05589024872205,367.0318981000449,,,,355.5635556604032,2.49748228984274,504.8246912092338,504.8246912092338,509.0709942958871,518.4869065271528,533.4930940240296,548.1271546116876,562.8981935964454,572.1202961887324,535.574475779024,5.7414581837685486,631.7969659769315,631.7969659769315,629.006732094231,645.006873181199,664.6483689729101,683.9952699448313,702.2924144146566,713.2328605158062,667.1399264429381,5.29768329928153,4.5122079242976065,519.4259859607885,3.5656965372885803,17.8284826864429,3.5656965372885803
50,NORTHCOTE,1720000,43,704.9,704.9,712.25,726.9499999999999,746.5499999999997,766.1499999999997,785.7499999999995,797.9999999999995,748.6499999999999,5.843852267414666,849.5147894991998,849.5147894991998,853.24586058909,873.040307599538,896.5321535101192,920.2313036237261,943.9090351057575,958.7056145046188,899.3112949188643,5.537182252799033,1169.6653685959925,1169.6653685959925,1204.4441329220424,1227.0454599949671,1253.9195249395252,1297.350208033927,1325.5797703674452,1366.7320820340574,1263.5337924125654,7.429039443206537,6.270024654473413,970.4983624438097,2.9340648166905874,14.670324083452936,600000.0,53.0,427.7895777789577,427.7895777789577,437.68485712750794,451.23243870077124,465.82328744168484,479.34936297883485,492.1228788338394,500.0439986563356,464.8637716454188,7.975281389477676,608.4338692645637,608.4338692645637,616.6062185149556,631.1815289685646,649.7172437101046,668.0714528857728,686.4064416869728,697.8646016914361,651.1830509603386,6.564848644744388,804.977769812804,804.977769812804,812.8626072623836,828.6322821615427,849.6585153604215,870.6847485593003,891.7109817581791,904.8523775074784,851.9113260603011,5.509206746263518,6.68311226016186,655.9860495553529,5.6852124294797255,28.42606214739863,5.6852124294797255
51,CLAYTON,1200000,13,568.6582093646683,568.6582093646683,575.1523067243492,583.1072153367663,588.9591974280598,595.6087894393278,604.5310933432208,611.1707440608527,589.5982222424635,3.551573272753853,592.7410700918108,592.7410700918108,583.4110070318768,559.8900134323609,533.3004974411199,551.9414619885447,602.1669598410011,630.898902355504,579.1928445974597,-2.3391562276234814,759.2158863459337,759.2158863459337,770.2339748942799,793.4317665058068,820.2615911212096,843.6669619865614,865.9770965050559,879.5809804185196,818.9097511110524,7.289431428082197,2.833949491070856,662.5669393169918,2.8711234037069646,14.355617018534822,685000.0,57.0,472.9922270019912,472.9922270019912,481.6165039718127,490.9917429847291,503.4920616686176,515.9923803525062,528.4926990363947,536.305398213825,504.2690018899824,6.202398872579313,574.4809643166508,574.4809643166508,583.246023128467,597.8576469026677,615.7080106889155,632.7386231063342,649.4874405847424,659.9028617274653,616.2030814936061,6.770838775396195,636.1457046915554,636.1457046915554,636.6964943092263,643.7316406939564,657.6381946401359,673.1603396141442,689.0522136565229,699.0325683425597,662.208165135443,3.9356899863288475,5.636309211434785,594.2267495063438,4.510918390413121,22.554591952065604,4.510918390413121
52,ELSTERNWICK,1950000,12,720.7713540662721,720.7713540662721,719.7241982985092,737.0610192114677,755.8967342611109,774.732449310754,791.2136999791916,,749.8999091878842,3.8843257299707226,905.2279075209956,905.2279075209956,909.824516378823,927.1468251407947,950.6557801430852,974.225903634805,997.8009693126843,1012.5356851975522,953.9167981898199,5.104102450152653,1203.8973898359902,1203.8973898359902,1215.7061679478397,1239.323724171539,1270.8137991364713,1302.3038741014038,,,1246.4089910386488,3.4107264556261807,4.1330515452498515,983.4085661387843,2.6224228430367584,13.112114215183793,754100.0,44.0,427.0256591763692,427.0256591763692,428.09167372655537,431.0753211353268,439.6443205932648,450.1836427643681,461.19525145232797,468.1399410475101,443.6222585565318,3.7411556927204255,601.110674496426,601.110674496426,603.314614444106,610.7873792074621,622.9551920137758,643.0197816502247,659.9469572634953,669.01350316272,630.0211574626013,4.5888114428746745,811.2951964127762,811.2951964127762,819.5388330536346,834.6367739411655,855.0294810347225,875.4221881282795,895.8148952218364,908.5603371553096,857.1853864211034,5.35358986927281,4.561185668289303,643.6096008134122,4.43809829496054,22.1904914748027,4.43809829496054
53,BENTLEIGH,1687500,36,598.9961844872522,598.9961844872522,602.7615630630239,614.3732894557088,629.4415203657211,644.7157587478264,660.0447737977715,669.633557328044,631.4238067493354,5.135635038695403,734.6441461384649,734.6441461384649,747.2208145588029,761.3592802996166,783.1633147441844,804.198969853463,824.1095089791562,836.3261426544597,784.4317396040211,6.346963152037791,1007.1,1007.1,1017.75,1039.05,1067.4499999999996,1095.8499999999992,1124.2499999999989,1141.9999999999986,1070.4928571428568,5.9218384055408055,5.8014788654246665,828.7828011654045,2.553878853961543,12.769394269807714,742500.0,42.0,422.1989262141676,422.1989262141676,431.628099397415,445.97699420408696,461.4915524970057,474.92001116867493,487.6074266415474,495.3882837508168,459.88732769624494,8.195138072378127,579.8964535614981,579.8964535614981,582.0292706054552,573.9497499134975,561.4682315570764,572.096162162163,606.003851609519,629.3281458186875,586.3959807468425,1.108385357121053,757.6328441882966,757.6328441882966,766.119784190433,782.2518080055227,802.4139624353734,822.6532466140781,842.905951079929,855.5661384014365,804.2205335592956,5.792899761563232,5.032141063687471,616.8346140007943,4.3199191822277845,21.599595911138923,4.3199191822277845
54,ESSENDON,1500000,47,541.0500041752456,541.0500041752456,549.2820909435623,562.833989109652,581.7591691226917,598.9555809565119,615.1617926539022,624.999519312545,582.0060208963015,7.037043475595454,654.4936397978764,654.4936397978764,654.43044446097,668.4544127543329,686.2121658103853,704.1349422617333,721.9052213158726,733.0114206866159,688.9488924411123,5.001133323714712,870.7652592676021,870.7652592676021,867.766781388621,883.4779796122997,904.5451514763203,927.5628358992574,951.2832486353404,966.251022407344,910.236039812398,4.336323636771279,5.458166812027149,727.0636510499372,2.5204873236397822,12.602436618198912,575000.0,82.0,422.34700940944657,422.34700940944657,426.8703238908339,435.6800544138075,447.4647141569318,459.2565267435808,471.04946562702423,478.42016154552095,448.7268936838779,5.8788284468226255,501.00469036700105,501.00469036700105,503.341635252109,510.189973188954,521.3916542890773,533.6322157255872,546.239424930221,554.1893825501113,524.284139471866,4.440235237387746,612.934449637962,612.934449637962,616.7976200336012,639.5650237163452,650.1603432769325,667.855806881314,683.2363858367402,693.0165161995945,651.9380207974986,5.982711533195219,5.43392507246853,541.6496846510809,4.898397148148905,24.491985740744525,4.898397148148905
55,CARNEGIE,1725000,21,601.4098853691786,601.4098853691786,604.6529002129557,614.9693184225143,630.3164087995651,645.6571465784882,660.9978843574113,670.5858454692383,632.6556270299074,4.938823006667367,742.2648694422197,742.2648694422197,749.9080865084518,753.5321164409145,771.5318425306089,790.8066556430392,810.0860592671628,822.1356968393835,777.1807609531115,4.492634566516031,1001.4205938579074,1001.4205938579074,1016.9320140227925,1024.8158633772287,1051.2074767142951,1077.1238983662,1103.0403200181047,1119.2380835505453,1056.2540357010105,5.191311937256781,4.874256503480059,822.0301412280099,2.478003903991682,12.390019519958411,655000.0,94.0,400.9472512611688,400.9472512611688,402.95216340265495,408.75657397817247,418.0859656823207,428.1711321745375,438.5053559922768,445.00922924891,420.3468102485773,4.615131723239756,589.2946705789518,589.2946705789518,590.9930762209995,588.4799803389931,582.1472703780361,583.7353222390376,598.825952736524,613.5951426646094,592.4387735938788,0.53070513866843,763.0436660130721,763.0436660130721,763.7644341500204,762.4344244060131,748.0712157334904,752.0882258217728,779.9678752094941,803.1607230972664,767.5043663473042,0.5811954341655952,1.909010765357927,593.4299833965867,4.711199868186643,23.555999340933216,4.711199868186643
56,ALTONA,1200000,25,487.8283161962575,487.8283161962575,492.77923767435004,502.4840668129652,515.3039704858296,528.0926088904821,540.8765350095902,548.8660748631096,516.6044014189406,5.570236169812868,532.4087768335365,532.4087768335365,538.159275406681,546.582869819706,560.298473587959,574.1591271428622,587.8682366153954,596.3981334217783,562.2678418325598,5.310469989125781,585.1497781085858,585.1497781085858,590.573516559416,602.5153442883957,617.8175658501432,633.1197874118907,648.4220089736382,657.9858974497304,619.3691283774,5.5248717930873905,5.4685259840086795,566.0804572096336,2.4530153145750786,12.265076572875394,753500.0,44.0,369.75522841164616,369.75522841164616,380.87299241177357,401.2052458075146,420.3846425903908,435.92912056637823,449.560987806017,457.6594327655198,416.48109290846287,11.219204254990382,477.8577169366884,477.8577169366884,487.95726123257407,503.8071872488668,520.5942324476682,535.1409136170564,548.8685895165751,557.2859577005937,518.7874083857175,7.88949207082489,555.354849857613,555.354849857613,564.6271701199039,587.4990993678655,588.7080764293815,612.0155016093208,624.604080947922,628.8261344827384,594.5192732592493,6.587578429027325,8.565424918280867,509.92925818447657,3.5190871168669915,17.595435584334957,3.5190871168669915
57,ELWOOD,2542500,20,763.9626470534974,763.9626470534974,753.9402846358273,765.54816449029,788.9505809769942,804.3354113166398,821.9958249729482,828.87545668329,789.6583385899268,3.2540264923072257,1023.7134385480384,1023.7134385480384,1045.8432004307115,1061.5657127224426,1087.728682405345,1113.8916520882472,1140.0546217711494,1156.406477822963,1089.8862551126995,6.071534185722753,1637.7401755187602,1637.7401755187602,1655.428198355305,1690.8042440283948,1737.9723049258478,1785.1403658233007,,,1701.4170577303219,3.7425792766240473,4.356046651551343,1193.6538838109827,2.4412980121207903,12.20649006060395,620000.0,83.0,438.3113472967664,438.3113472967664,430.7138402334125,411.8633150502947,409.55116668015097,437.2860531854218,460.9316972461513,464.22578476344734,436.12617206509213,-0.5010419854711573,600.4803514522797,600.4803514522797,593.8459525766477,571.6453007486363,568.0158084930345,609.9795012938453,648.1158801356188,652.0903924480174,606.3104553068686,0.9615707272667924,895.5137795479687,895.5137795479687,888.5376509807477,889.5830538360307,893.9056489135592,905.4174075239263,921.6638991019828,934.8289982417908,904.2072054494295,0.9614417855849451,0.4739901757935267,648.8812776071301,5.442230070253349,27.211150351266745,5.442230070253349
58,MALVERN EAST,2000000,51,621.4353370442019,621.4353370442019,623.6741421643794,633.317326862692,645.4893770242456,658.7691652012234,672.7304284375914,681.9690075924965,648.1978263324044,4.1287533220573165,777.5985277144118,777.5985277144118,783.2946821035227,790.402416325856,810.3151792476102,830.2279421693644,850.1407050911185,862.586181917215,814.9379477955855,4.58187278947767,1191.7444714654678,1191.7444714654678,1224.2653672551621,1257.1557778527908,1298.4110428312902,1330.5019182751464,1362.7765843484408,1382.8289101840935,1292.5262960303414,7.797274598930702,5.502633570155229,918.5540233861105,2.388240460803887,11.941202304019436,486000.0,61.0,475.0501190589297,475.0501190589297,482.27450956271764,492.35179204056936,505.7881686777051,519.2245453148407,532.6609219519764,541.0586573501863,506.9155305652751,6.286138337646008,602.3864647770854,602.3864647770854,613.0936632365338,624.5440629205034,638.4590849949186,652.0983747276011,668.7540899421729,678.5697152896851,639.7007794126429,5.833088818465805,792.385896183801,792.385896183801,800.234313769811,815.69709415423,836.6661305450593,857.6351669358887,878.6042033267181,891.7098510709865,838.9903794266422,5.554829278816073,5.891352144975962,661.8688964681868,7.081724818178131,35.408624090890655,7.081724818178131
59,ARMADALE,2588000,20,790.412826005201,790.412826005201,804.7161712996312,794.204861351593,813.663482216289,833.1221030809851,852.5807239456811,864.7423619861162,821.920361412214,3.8334048998222965,1117.0382428987118,1117.0382428987118,1133.5989240581293,1126.3454526690925,1169.6085599664855,1192.5279023150651,1212.6500312428975,1253.2638967519729,1172.1475728431935,4.701569258110308,1414.3997825613214,1414.3997825613214,1426.8275187482031,1451.5607551169464,1484.538814992356,1509.2725720123549,,,1457.3198886862363,2.9451396675583004,3.826704608496969,1150.4626076472148,2.31159411119224,11.557970555961198,630000.0,38.0,454.4741390159516,454.4741390159516,458.9735593511916,467.9724000216716,479.97085424897824,491.9693084762848,503.9677627035915,511.4667965956581,481.25640291618964,5.565071703555525,639.733557793293,639.733557793293,649.1166367852256,665.6368966636774,684.8103897812533,702.9248456228254,720.7791512343267,731.9019490427578,684.9862038461943,6.606358755666589,904.2477416856696,904.2477416856696,937.8143348724875,974.2210440583806,976.558967862259,1020.7712199371731,1028.6590567810117,1064.889046296454,986.7373444990623,8.359833878109708,6.843754779110607,717.6599837538155,5.923542723047366,29.61771361523683,5.923542723047366
60,CAULFIELD,2080000,5,622.6368160698482,622.6368160698482,631.974760194727,642.5792062208789,658.4411974735232,673.2455717598609,688.9983799192171,696.512958699621,659.1984129053824,5.546372096739558,861.6231097940366,861.6231097940366,859.171855542947,864.9344014059182,874.3560918240416,892.4813081201511,911.780564849552,924.235743319078,884.0832964079608,2.5405057085887877,1175.3305212313412,1175.3305212313412,1184.8171160953411,1178.5131140815306,1190.8602489708398,1221.3856181427016,1251.9109873145635,1270.989343046977,1210.5438498404708,2.9088850117878917,3.665254272372079,917.9418530512712,2.294854632628178,11.47427316314089,710000.0,17.0,486.40406322505606,486.40406322505606,490.2731114150066,502.83365293059194,523.5687696947512,532.6150114124354,548.3526619423225,556.8888688304498,520.1337342072304,6.484807418535146,599.3890536197744,599.3890536197744,601.2095966840861,609.5822458816051,624.5280724639433,640.3865410650271,656.3218871118019,666.2828465471518,628.2428919104842,4.592783883788234,811.4442022367756,811.4442022367756,826.4333231932578,851.3051850477744,878.8352802518059,903.0509706802263,925.8395154673685,939.7550685143012,876.6662207702159,7.439777761271324,6.172456354531568,675.0142822959768,4.943766574562083,24.718832872810417,4.943766574562083
61,MOUNT WAVERLEY,1595000,97,549.0934974171503,549.0934974171503,554.497132291539,565.3044020403163,579.7140950386861,594.1237880370559,608.5334810354257,617.5395391594068,581.2579907170829,5.533600193651031,657.9407645708343,657.9407645708343,662.7341258181688,674.1353975013549,690.8428821477088,708.1535879918806,725.6245882966175,736.5677969254456,693.7141633217158,5.156792327777697,793.8703746360165,793.8703746360165,795.7507043296866,811.9401516476777,832.8702154940895,853.6403073590773,874.393036874491,887.362449621597,835.689605708948,5.004158336689438,5.231516952706055,703.5539199159156,2.293718108816778,11.46859054408389,1070000.0,31.0,,,,,,,,,,,518.6341085366581,518.6341085366581,517.5033401709957,520.0125361314099,532.3383790596714,545.2899243118596,558.110661465874,566.1083613779115,536.8567587220543,3.394322580342253,695.7778804865335,695.7778804865335,714.6999778649562,740.1627995379296,764.6263829308508,791.6132880101187,811.39459520056,828.6774357881192,763.8503371170098,8.911753169789941,,,,,2.293718108816778
62,BRIGHTON EAST,2337500,42,654.0,654.0,660.0,672.0,688.0,704.0,720.0,730.0,689.7142857142857,5.178127589063788,898.601441980416,898.601441980416,917.9963156741455,927.4644084277113,952.5322926932798,976.0527333863674,999.9620246767867,1014.8399515475852,955.3498811980415,5.94006869467143,1394.47765402116,1394.47765402116,1370.4708359308638,1371.3085858060986,1407.642460227336,1442.8817155188533,1478.1209708103704,1500.1455053675686,1423.5782468117502,2.0441863912829428,4.3874608916727205,1022.8808045746924,2.275499543866695,11.377497719333476,1312000.0,17.0,,,,,,,,,,,624.0,624.0,630.0,642.0,658.0,674.0,690.0,700.0,659.7142857142857,5.413598960588993,732.9981533996464,732.9981533996464,741.094289131829,755.7755199176892,779.7692486669695,798.4985590219277,817.2278693768859,828.9336883487348,779.1853325519547,5.927624304866986,,,,,2.275499543866695
63,HAWTHORN,2440000,26,711.7261782514973,711.7261782514973,717.144774257054,722.6745318085699,735.3338994679436,750.7781815369619,767.4177211365663,778.1401006731089,740.4593410188146,3.8804511167058346,928.1737474063244,928.1737474063244,931.9479803953604,954.3881991758317,977.1368506988169,1001.2516676111846,1024.851204091062,1039.735585552135,979.6407478472449,5.25366064590708,1256.229947211255,1256.229947211255,1267.7073100591524,1281.1293790077048,1318.3640166849361,1351.3447188208384,1384.3458787746697,1405.326445623472,1323.4925280260043,5.08220329094504,4.738771684519318,1014.5308722973547,2.1621149737484613,10.810574868742307,600000.0,121.0,434.6762475938158,434.6762475938158,441.19085601020913,450.10206764081016,461.6407462503477,473.1794248598853,484.71810346942283,491.9297776003838,462.4910319178392,6.0141240379693865,576.0081921253827,576.0081921253827,564.6282964086075,532.7870837797348,508.34484687345474,528.5473608284808,576.6685071445734,604.8842732142953,555.981222910647,-3.6020945293604396,836.090045955454,836.090045955454,872.8554959130456,875.7433177863826,897.826521963258,919.9097261401333,941.9929303170086,955.7949329275558,900.030424428977,7.10424633857126,3.172091949060069,639.5008930858211,5.54234107341045,27.711705367052247,5.54234107341045
64,BLACKBURN,1638000,28,549.1621878875069,549.1621878875069,542.3030651423292,538.5952157738428,547.6794266355818,560.5459901300194,573.8588709830697,582.2127404371683,556.3367852842168,1.2896140586937177,601.4631977256375,601.4631977256375,605.5410634349587,617.4322477369144,633.287160139522,649.1420725421297,664.9969849447373,674.906305196367,635.2527188171808,5.319067528661387,752.4257170294662,752.4257170294662,757.7216283657572,771.4790869938996,791.7096052228284,811.9401234517571,832.1706416806859,844.8147155737663,794.6087883311658,5.308659043438505,3.9724468769312034,662.0660974775211,2.101797134849273,10.508985674246365,855000.0,43.0,452.1628027563159,452.1628027563159,457.0401601382224,466.79487490203553,479.8011612537863,492.807447605537,505.8137339572878,513.942662927132,481.194691934331,6.033293730093161,554.3186913110467,554.3186913110467,560.3531521417422,567.9226450169979,575.8517415745299,584.2835606654435,594.2212945179713,600.8385825873413,576.8270954021533,3.9021058945599942,652.2946697765058,652.2946697765058,656.688601333216,669.5052690349777,686.6020452686639,703.6584273268103,720.7142790873492,731.3741821192283,688.6910677066787,5.284865687509481,5.073421770720878,582.237618347721,3.541094287027075,17.705471435135376,3.541094287027075
65,BOX HILL,1725000,7,522.9091824990807,522.9091824990807,525.7670275424216,526.8044496565785,527.3858454423282,536.4736867811458,546.6651811961957,553.3898342093667,534.1993153324453,2.1134682335447206,643.3261117355597,643.3261117355597,645.8963279014403,645.8016087701758,647.188576555394,655.6187233310724,669.3710698496814,679.1985594045002,655.200139649689,1.8122749364000328,784.7731468128395,784.7731468128395,787.1318259683766,803.7142918547491,824.8201656585696,845.9260394623901,867.0319132662106,880.2230843935985,827.6600667738193,5.18170704165431,3.035816737199687,672.3531739186511,2.0268037706533253,10.134018853266626,520000.0,93.0,490.60512106205664,490.60512106205664,492.23996837615886,476.42141369636096,433.60092275346756,428.0655342783564,452.1084384713779,491.4368587554268,466.3540367704578,-5.200144606775507,595.13358942655,595.13358942655,582.6335745634772,528.8179055987425,479.53603332268136,508.7354985922349,598.371920403613,653.380090375556,563.8012303261221,-5.5573413847118,719.3180824405238,719.3180824405238,711.9184106526213,681.8429912763787,640.6822086776137,621.3384534006279,638.1643466838582,663.5462293787307,668.1158175014792,-7.663680996286422,-6.140388995924577,566.0903615326864,5.660903615326864,28.304518076634324,5.660903615326864
66,TOORAK,3425000,9,700.9724701945232,700.9724701945232,704.0046089530197,715.5553204266546,730.9562690581677,746.3572176896807,759.8330477422546,,726.2798223440501,3.4845181390070876,1242.1833127177429,1242.1833127177429,1251.2201401195812,1291.4609395916618,1316.1122171055033,1349.1382803771403,1379.2903182749512,1398.8739938198223,1318.3256002866292,5.77568148205053,1778.5543238237342,1778.5543238237342,1686.8101889952982,1705.3667693121874,1705.3667693121874,1705.3667693121874,1705.3667693121874,1705.3667693121874,1713.1711941971387,-3.8164971398107532,1.8145674937489549,1252.5922056092725,1.901745830414078,9.50872915207039,800000.0,46.0,429.9962649517984,429.9962649517984,424.37295734655504,431.13042441809284,440.51494287351204,450.10680592010056,459.7803140651412,465.8434996982639,443.1064584676377,2.9587006159145814,661.0554427428303,661.0554427428303,662.5480400376821,676.9508887955157,692.4237825824155,710.9466565146361,725.7719983566882,736.9609922412118,695.2368287529971,4.91650968368229,955.3078978307808,955.3078978307808,967.6928488327335,975.3470568781679,998.4919031664609,1022.2077138275666,1045.9282734514202,1060.7536477841525,1003.6756202530403,4.8190592105909,4.23142317006259,714.0063024912251,4.641040966192963,23.205204830964817,4.641040966192963
67,BRIGHTON,3341800,58,751.2244951439495,751.2244951439495,750.8259357117352,759.897525248908,775.1865159645746,790.677122889442,809.4618605125806,818.8177276697177,779.4415975915582,3.6201689176967644,1100.7770562045887,1100.7770562045887,1113.0594778352538,1138.6377503248211,1165.8767798696026,1194.4776079873645,1222.680357668159,1240.381241676595,1167.9843245094837,5.754124168842758,1587.0886380307063,1587.0886380307063,1613.688683752374,1629.9833035773133,1669.504403204584,1709.5250728390781,1749.5185103749939,1774.5127958858643,1676.260201094988,5.3196731036167195,4.897988730052081,1207.8953743986767,1.879542745488395,9.397713727441975,1495000.0,60.0,452.0727501822946,452.0727501822946,462.57529530680813,460.28311381189906,472.8604098497426,483.07699537970836,493.9059922756944,500.5658300840654,475.0486266986018,4.836531509622578,649.3269510631542,649.3269510631542,654.993532631158,664.1270354971268,681.0590404297305,697.5564319179568,714.1255495294289,724.4736639785226,683.6660292924397,5.02278550607886,956.5,956.5,966.25,985.75,1011.75,1037.75,1063.75,1080.0,1014.5357142857143,5.7204210229872965,5.193246012896245,724.416790092252,2.5197105742339203,12.598552871169602,2.5197105742339203
68,KEW,2745000,54,704.3532626997985,704.3532626997985,704.5436336824248,716.9684791962527,738.8555376341718,755.4010959680215,775.4063538613209,785.5667739693241,740.1564481444736,4.8372456302220295,825.0454805722084,825.0454805722084,839.717218230667,857.4041568706399,872.2921311571382,897.6598411525052,913.3905819408094,932.6478200584414,876.8796042832013,5.911201886530858,1267.1578059634646,1267.1578059634646,1314.3539040889764,1318.1366969430926,1352.7027212183798,1384.0033586679942,1417.8759795535675,1443.6417729403086,1356.8388913393978,6.6095603500430995,5.786002622265329,991.2916479223576,1.8778566736598397,9.389283368299198,828000.0,66.0,472.9344948779635,472.9344948779635,483.0655428998142,492.1152006166933,504.7107117276192,517.2454014578,529.7362481588136,537.545988432607,505.33622688161574,6.411915528716474,563.2970866717998,563.2970866717998,576.7381279617016,592.2567713740955,608.7883824655463,624.7292804265835,639.8190072330474,649.1961479567427,607.8321148699309,7.3268633079154,829.5013692697274,829.5013692697274,829.7088983419615,845.1440420818535,865.7242337350431,886.3044253882326,906.8846170414223,919.7472368246656,869.0021175261294,4.545529574640447,6.094769470424107,660.723486425892,4.149471170790626,20.74735585395313,4.149471170790626
69,MALVERN,3340000,20,773.5673065527291,773.5673065527291,763.4475201062331,784.9645446625996,803.8371041703589,823.0208191651199,842.2045341598808,854.1943560316065,806.4623121212182,4.07892657525015,974.2675223859602,974.2675223859602,939.8870520973646,985.6291805390342,1009.7297285082714,1033.8302764775083,1057.930824446745,1072.993666927518,1010.609750197486,3.5960693833029125,1367.3436297866544,1367.3436297866544,1378.2498531196563,1421.76979756256,1456.2873919105184,1489.4464078151675,1522.6054237198166,,1439.2837506523956,4.998327871980233,4.2244412768444315,1085.4519376570333,1.6899251724001716,8.449625862000858,650000.0,29.0,452.32000625729074,452.32000625729074,456.68043714831424,465.7435742558854,477.86773319990186,489.99280395732643,502.11787747868175,509.6960484347557,479.20264010459374,5.609867642097178,604.7462207555201,604.7462207555201,608.4783680013823,608.136256146886,612.7617274543456,632.0013197288721,654.1604504401178,667.1331211548475,626.7739233831388,3.514457415318072,906.9177287233488,906.9177287233488,899.6419206571468,898.7581954080736,922.7459593863331,946.7337233645924,970.721487342852,985.713839829264,933.0332649588015,2.7989930494713797,3.97443936896221,679.6699428155114,5.437359542524091,27.186797712620457,5.437359542524091
