stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"44875","44875","Wedge St/Piper St","-37.24393781","144.44751180","","","0","Level 0",""
"44876","44876","St Paul's Church/Powlett St ","-37.24508674","144.44897224","","","0","Level 0",""
"44877","44877","Jennings St/Powlett St","-37.24722218","144.44853948","","","0","Level 0",""
"44879","44879","Victoria St/Sturt St","-37.24640977","144.45936591","","","0","Level 0",""
"44880","44880","Orr St/Edgecombe St","-37.24647392","144.46319640","","","0","Level 0",""
"44881","44881","Jacobs Ave/Edgecombe St","-37.24472370","144.46352564","","","0","Level 0",""
"44886","44886","Penzance Ct/Campaspe Dr","-37.25652088","144.45433619","","","0","Level 0",""
"44887","44887","Kyneton Botanic Gardens/Clowes St","-37.25338733","144.45152185","","","0","Level 0",""
"44888","44888","Ebden St/Pohlman St","-37.25208827","144.44978446","","","0","Level 0",""
"44889","44889","Wedge St/Donnithorne St","-37.25062568","144.44673369","","","0","Level 0",""
"44890","44890","Baynton St/Wedge St","-37.24847447","144.44560013","","","0","Level 0",""
"44918","44918","High St/Mollison St","-37.24984189","144.45301665","","","0","Level 0",""
"44919","44919","Ebden St/Beauchamp St West","-37.24232178","144.45155657","","","0","Level 0",""
"44932","44932","Hazelwood Rd/Ann St","-38.23819203","146.39407843","","","0","Level 0",""
"44934","44934","Tarwin St/Elgin St","-38.23979259","146.39862453","","","0","Level 0",""
"44936","44936","Tarwin St/Elgin St","-38.23992513","146.39810923","","","0","Level 0",""
"44937","44937","Ann St/Maryvale Cres","-38.23780793","146.38952236","","","0","Level 0",""
"44944","44944","Smith St/Grano St","-37.27907695","142.94787015","","","0","Level 0",""
"44946","44946","Smith St/Grano St","-37.27917971","142.94797736","","","0","Level 0",""
"44948","44948","Snake Valley-Chepstowe Rd/Linton-Carngham Rd","-37.61229361","143.58440437","","","0","Level 0",""
"44954","44954","Bakery Park/Bailey St","-37.18218768","143.40030562","","","0","Level 0",""
"44971","44971","Brennans Rd/South Gippsland Hwy","-38.15638665","147.08390541","","","0","Level 0",""
"44972","44972","Centre Rd/Main Rd","-38.37088765","147.18910553","","","0","Level 0",""
"44973","44973","Seaspray Hall/Futcher St","-38.37542010","147.18956381","","","0","Level 0",""
"44974","44974","Buchan St/Bearup St","-38.37783021","147.18718874","","","0","Level 0",""
"44975","44975","Centre Rd/Main Rd","-38.37078866","147.18901369","","","0","Level 0",""
"44976","44976","Longford Primary School/South Gippsland Hwy","-38.16943401","147.08793886","","","0","Level 0",""
"44977","44977","Drouin South Primary School/Drouin Korumburra Rd","-38.17053851","145.82695466","","","0","Level 0",""
"44978","44978","2675 Westernport Rd","-38.17894350","145.78584402","","","0","Level 0",""
"44979","44979","2525 Westernport Rd","-38.19398002","145.77584220","","","0","Level 0",""
"44980","44980","Ripplebrook Primary School/Westernport Rd","-38.20344436","145.75798137","","","0","Level 0",""
"44984","44984","Athlone Primary School/Drouin Poowong Rd ","-38.24261335","145.77710670","","","0","Level 0",""
"44987","44987","Cochranes Rd/Drouin Poowong Rd","-38.29360802","145.76894427","","","0","Level 0",""
"44988","44988","Timms Rd/Drouin Poowong Rd","-38.31299608","145.77098418","","","0","Level 0",""
"44990","44990","Poowong Post Office/Drouin Poowong Rd","-38.34276864","145.76471409","","","0","Level 0",""
"44991","44991","Houlghans Lane/Poowong Ranceby Rd","-38.35307630","145.78436058","","","0","Level 0",""
"44993","44993","Schmidts Rd/Main South Rd","-38.34927620","145.83343785","","","0","Level 0",""
"44994","44994","Poowong East Hall/Main South Rd","-38.31345419","145.83167867","","","0","Level 0",""
"45001","45001","16 Waller St","-36.56186137","145.97897267","","","0","Level 0",""
"45007","45007","Goughs Bay turn-off/Mansfield - Woods Point Rd","-37.14793173","146.13166395","","","0","Level 0",""
"45008","45008","Macs Cove turn-off/Mansfield - Woods Point Rd","-37.20944023","146.14249969","","","0","Level 0",""
"45009","45009","Mansfield - Woods Point Rd","-37.30194826","146.13750124","","","0","Level 0",""
"45010","45010","Kevington Hotel/Mansfield - Woods Point Rd","-37.35805366","146.16193871","","","0","Level 0",""
"45011","45011","Gaffneys Creek Community Centre/Mansfield - Woods Point Rd","-37.47542732","146.19028320","","","0","Level 0",""
"45012","45012","A1 Mine Settlement/Mansfield - Woods Point Rd","-37.49543319","146.20028243","","","0","Level 0",""
"45013","45013","Woods Point Post Office/Mansfield - Woods Point Rd","-37.56916763","146.25332745","","","0","Level 0",""
"45021","45021","Trafalgar Hotel/Princes Hwy","-38.20794512","146.15475329","","","0","Level 0",""
"45022","45022","Cemetery Rd/Mountain Glen Dr","-38.20040845","146.19415062","","","0","Level 0",""
"45023","45023","Kanyana Senior Citizens/Bromfield St","-38.34076720","143.58949802","","","0","Level 0",""
"45024","45024","Cemetery Rd/Mountain Glen Dr","-38.20030877","146.19407177","","","0","Level 0",""
"45030","45030","Tynong Station/Nar Nar Goon-Longwarry Rd","-38.08544019","145.62920661","","","0","Level 0",""
"45031","45031","Nar Nar Goon Railway Station/Carney St","-38.08213756","145.57061754","","","0","Level 0",""
"45044","45044","Kialla Central Hall/135 Central Kialla Rd","-36.45345627","145.43189793","","","0","Level 0",""
"45045","45045","Garfield Station/Nar Nar Goon-Longwarry Rd","-38.09136877","145.67384230","","","0","Level 0",""
"45051","45051","Bunyip Primary School/Nar Nar Goon-Longwarry Rd","-38.09899131","145.71504585","","","0","Level 0",""
"45053","45053","Victoria St/Grant St","-38.13164676","145.85578235","","","0","Level 0",""
"45054","45054","Longwarry Railway Station/Nar Nar Goon-Longwarry Rd","-38.11133451","145.76685453","","","0","Level 0",""
"45060","45060","Maryborough Station/Victoria St","-37.05079365","143.74248594","","","0","Level 0",""
"45067","45067","McGuigans Rd/Old Melbourne Rd","-37.59002685","144.05887797","","","0","Level 0",""
"45068","45068","Wallace -Bungaree Rd/Wescotts Rd","-37.55554813","144.05147462","","","0","Level 0",""
"45069","45069","Lesters Rd/Bungaree - Wallace Rd","-37.55904332","143.99679315","","","0","Level 0",""
"45070","45070","Ti Tree Rd/Old Melbourne Rd","-37.59076005","143.96617968","","","0","Level 0",""
"45073","45073","South Geelong Station/Lonsdale St","-38.15808274","144.35822044","","","0","Level 0",""
"45077","45077","Donax Rd/Plantation Rd","-38.06741374","144.36316201","","","0","Level 0",""
"45091","45091","Oakwood Cres/Sugargum Dr","-38.21546226","144.30364610","","","0","Level 0",""
"45122","45122","Tawonga Store/Kiewa Valley Hwy","-36.68751879","147.14109200","","","0","Level 0",""
"45123","45123","Redbank Rd/Kiewa Valley Hwy","-36.64073956","147.11679893","","","0","Level 0",""
"45124","45124","Kiewa Valley Hwy","-36.58528440","147.09002094","","","0","Level 0",""
"45125","45125","Running Creek Rd/Kiewa Valley Hwy","-36.53980680","147.05440769","","","0","Level 0",""
"45126","45126","Dederang Store/Kiewa Valley Hwy","-36.48155024","147.03054372","","","0","Level 0",""
"45128","45128","Boyds Lane/Kiewa Valley Hwy","-36.42888105","147.03775223","","","0","Level 0",""
"45129","45129","Kergunyah Rd/Kiewa Valley Hwy","-36.32709119","147.02787620","","","0","Level 0",""
"45130","45130","Sheathers Lane/Kiewa Valley Hwy","-36.27011554","147.01530852","","","0","Level 0",""
"45131","45131","Kiewa East Rd/Kiewa Valley Hwy","-36.25683646","147.00607784","","","0","Level 0",""
"45132","45132","Trinity Anglican College/Ellen McDonald Dr","-36.19551802","146.97112496","","","0","Level 0",""
"45133","45133","Huon Creek Rd/Beechworth Rd","-36.14283188","146.88415474","","","0","Level 0",""
"45134","45134","Wodonga Secondary College/69 Woodland St","-36.12557211","146.88043502","","","0","Level 0",""
"45135","45135","The Scots School/Perry St","-36.07203828","146.92796982","","","0","Level 0",""
"45136","45136","Birallee Shops and Leisure Centre/Melrose Dr","-36.12824360","146.86607247","","","0","Level 0",""
"45138","45138","Surf Coast Secondary College/Surf Coast Hwy","-38.30343260","144.32190966","","","0","Level 0",""
"45140","45140","Merrijig Dr/Surf Coast Hwy","-38.30838190","144.32005803","","","0","Level 0",""
"45142","45142","McCanns Rd/Surf Coast Hwy","-38.26335346","144.32972534","","","0","Level 0",""
"45143","45143","Warralily Bvd/Surf Coast Hwy ","-38.23448318","144.33520305","","","0","Level 0",""
"45153","45153","Highland Way/Grantham Dr","-38.16884129","144.29924829","","","0","Level 0",""
"45158","45158","Montril Ct/Province Bvd","-38.16170948","144.30256999","","","0","Level 0",""
"45159","45159","Avondale Ave/Province Bvd","-38.16198553","144.30517316","","","0","Level 0",""
"45160","45160","Barrabool Hills Baptist Church/Province Bvd","-38.16144650","144.30877636","","","0","Level 0",""
"45161","45161","Desmond St/Scenic Rd","-38.15210701","144.31328467","","","0","Level 0",""
"45163","45163","21 Buckley Falls Rd","-38.14993329","144.31200665","","","0","Level 0",""
"45165","45165","Buckley Falls Rd/Highett Rd","-38.15267302","144.30849427","","","0","Level 0",""
"45167","45167","Scenic Rd/Highett Rd","-38.15302461","144.31125412","","","0","Level 0",""
"45168","45168","Sloanne Ct/Province Bvd","-38.16141482","144.30935954","","","0","Level 0",""
"45169","45169","Avondale Ave/Province Bvd","-38.16209251","144.30512357","","","0","Level 0",""
"45170","45170","Montril Ct/Province Bvd","-38.16182179","144.30236043","","","0","Level 0",""
"45183","45183","Parkland Dr/Ballarat Rd","-38.10965860","144.32469430","","","0","Level 0",""
"45187","45187","Kardinia International College/Ballarat Rd","-38.11078758","144.32599877","","","0","Level 0",""
"45191","45191","Riverside Dr/Fischer St","-38.32156741","144.32455888","","","0","Level 0",""
"45192","45192","Highlander St/Fischer St","-38.31967281","144.32563500","","","0","Level 0",""
"45193","45193","Loch Ard Dr/Fischer St ","-38.31739625","144.32853206","","","0","Level 0",""
"45209","45209","Dickins Rd/Surf Coast Hwy","-38.26280550","144.32940258","","","0","Level 0",""
"45211","45211","Whites Rd/Surf Coast Hwy","-38.23338814","144.33499172","","","0","Level 0",""
"45216","45216","Alan David Lodge/Surf Coast Hwy ","-38.21605642","144.33834251","","","0","Level 0",""
"45218","45218","Alan David Lodge/Torquay Rd","-38.21616192","144.33862418","","","0","Level 0",""
"45225","45225","Queenscliff Marina/Wharf St","-38.26473619","144.66925033","","","0","Level 0",""
"45233","45233","Donax Rd/Plantation Rd","-38.06732754","144.36333607","","","0","Level 0",""
"45240","45240","Coolidge St/Plantation Rd","-38.06818360","144.37218399","","","0","Level 0",""
"45249","45249","Heales Rd/Broderick Rd","-38.05124169","144.37975249","","","0","Level 0",""
"45250","45250","Heales Rd/Broderick Rd","-38.05155935","144.37985511","","","0","Level 0",""
"45251","45251","Newell St/Canterbury Rd East","-38.03391799","144.39612566","","","0","Level 0",""
"45254","45254","Loretta Cl/Canterbury Rd East","-38.03427512","144.39882438","","","0","Level 0",""
"45255","45255","Skylark Ct/Blackbird Cct","-38.03654541","144.39962127","","","0","Level 0",""
"45257","45257","Magpie Cl/Blackbird Cct","-38.03618569","144.39639849","","","0","Level 0",""
"45270","45270","Coombes Rd/Surf Coast Hwy","-38.31446180","144.31800435","","","0","Level 0",""
"45271","45271","Merrijig Dr/Surf Coast Hwy","-38.30729207","144.32007529","","","0","Level 0",""
"45314","45314","Roswell Community Centre/Sharland Rd ","-38.06501010","144.37331192","","","0","Level 0",""
"45315","45315","Weir Ct/Sharland Rd","-38.06539044","144.37017551","","","0","Level 0",""
"45316","45316","Hendy Street Reserve/Hendy St","-38.06587656","144.36774189","","","0","Level 0",""
"45320","45320","Brougham St/Mercer St","-38.14331578","144.35626618","","","0","Level 0",""
"45322","45322","Fenwick St/Gellibrand St","-38.11730437","144.65900504","","","0","Level 0",""
"45326","45326","Moorabool Street Bus Stops/Moorabool St","-38.14858312","144.36010369","","","0","Level 0",""
"45327","45327","Moorabool Street Bus Stops/Moorabool St","-38.14811391","144.36047432","","","0","Level 0",""
"45337","45337","Bay St/Wharf St","-38.26494220","144.66556364","","","0","Level 0",""
"45338","45338","Claremont Dr/Bellarine Hwy","-38.19179050","144.47443680","","","0","Level 0",""
"45340","45340","Field St North/Thacker St","-38.25611936","144.52316406","","","0","Level 0",""
"45342","45342","Spray St/Thacker St","-38.25511648","144.51579339","","","0","Level 0",""
"45343","45343","Goandra Dr/Thacker St","-38.25581594","144.52159742","","","0","Level 0",""
"45344","45344","Conran Dr/Thacker St ","-38.25518689","144.51699084","","","0","Level 0",""
"45345","45345","Cruickshank Ave/Wiltons Rd","-38.25532215","144.50765031","","","0","Level 0",""
"45346","45346","Cruickshank Ave/Wiltons Rd","-38.25528880","144.50777715","","","0","Level 0",""
"45347","45347","Connewarre Pl/Wiltons Rd","-38.25734440","144.50740978","","","0","Level 0",""
"45348","45348","Connewarre Pl/Wiltons Rd","-38.25727967","144.50733200","","","0","Level 0",""
"45349","45349","Ocean Grove Holiday Park/Wallington Rd","-38.26036768","144.50890632","","","0","Level 0",""
"45350","45350","The Terrace/Wallington Rd","-38.26618100","144.51492492","","","0","Level 0",""
"45351","45351","Ocean Grove Holiday Park/Wallington Rd","-38.26071662","144.50921438","","","0","Level 0",""
"45374","45374","Barnett Cl/Golf Links Rd","-38.28072070","144.48729176","","","0","Level 0",""
"45375","45375","Clifford Pde/Golf Links Rd","-38.28070636","144.48746372","","","0","Level 0",""
"45376","45376","Thorn St/Golf Links Rd","-38.27623643","144.48826939","","","0","Level 0",""
"45377","45377","Thorn St/Golf Links Rd","-38.27651481","144.48822550","","","0","Level 0",""
"45378","45378","Corymbia Cct/Barwon Heads Rd","-38.27426083","144.48732022","","","0","Level 0",""
"45379","45379","Cottesloe Dr/Barwon Heads Rd","-38.27364473","144.48590129","","","0","Level 0",""
"45380","45380","13th Beach Golf Links/Barwon Heads Rd","-38.26690406","144.45785894","","","0","Level 0",""
"45381","45381","13th Beach Golf Links/Barwon Heads Rd","-38.26671872","144.45679110","","","0","Level 0",""
"45382","45382","Black Rock Rd/Barwon Heads Rd","-38.25939934","144.42404363","","","0","Level 0",""
"45383","45383","Staceys Rd Rd/Barwon Heads Rd","-38.25934058","144.42423997","","","0","Level 0",""
"45384","45384","Boundary Rd/Barwon Heads Rd","-38.22579716","144.37113431","","","0","Level 0",""
"45386","45386","Boundary Rd/Barwon Heads Rd","-38.22409103","144.37059040","","","0","Level 0",""
"45387","45387","Breakwater Rd/Barwon Heads Rd","-38.18210777","144.35397360","","","0","Level 0",""
"45389","45389","Bukareeyoo South/Barwon Heads - Ocean Grove Rd ","-38.28012687","144.50040066","","","0","Level 0",""
"45390","45390","Bukareeyoo South/Barwon Heads - Ocean Grove Rd ","-38.28084619","144.49948436","","","0","Level 0",""
"45391","45391","26th Ave/Barwon Heads - Ocean Grove Rd","-38.27297976","144.50878387","","","0","Level 0",""
"45392","45392","Breakwater Rd/Barwon Heads Rd","-38.18149557","144.35439529","","","0","Level 0",""
"45393","45393","Werner Ave/Barwarre Rd","-38.19225927","144.35343484","","","0","Level 0",""
"45396","45396","Hitchcock Ave/Bridge Rd","-38.28235150","144.49065347","","","0","Level 0",""
"45397","45397","Hitchcock Ave/Bridge Rd","-38.28221864","144.49076092","","","0","Level 0",""
"45400","45400","Tanderra Ct/Dandarriga Dr","-38.14811045","144.58067989","","","0","Level 0",""
"45401","45401","Narawi Ave/Dandarriga Dr","-38.14992077","144.58238872","","","0","Level 0",""
"45402","45402","Gwinganna Dr/Thamballina Rd","-38.15125941","144.58219617","","","0","Level 0",""
"45405","45405","Clifton Springs Primary School/Jetty Rd","-38.16693741","144.55346432","","","0","Level 0",""
"45406","45406","Fenwick St/Gellibrand St","-38.11747388","144.65891978","","","0","Level 0",""
"45408","45408","Wrathhell Reserve/The Esplanade","-38.14769013","144.71763115","","","0","Level 0",""
"45409","45409","Wrathall Reserve/The Esplanade ","-38.14782699","144.71771817","","","0","Level 0",""
"45410","45410","Pollard Dr/Portarlington Rd","-38.17713679","144.48060470","","","0","Level 0",""
"45411","45411","Pollard Dr/Portarlington Rd","-38.17686355","144.48088807","","","0","Level 0",""
"45413","45413","Neptune Ave/Portarlington Rd","-38.15986007","144.39703640","","","0","Level 0",""
"45414","45414","O'Brien St/Portarlington Rd","-38.15809503","144.39018376","","","0","Level 0",""
"45415","45415","O'Brien St/Portarlington Rd","-38.15796936","144.39061047","","","0","Level 0",""
"45416","45416","Philpott St/Ryrie St","-38.15549571","144.38109047","","","0","Level 0",""
"45417","45417","Holt Rd/Ryrie St","-38.15473676","144.37938315","","","0","Level 0",""
"45419","45419","Albert St/Portarlington Rd","-38.16464919","144.41477245","","","0","Level 0",""
"45420","45420","Denbigh St/Portarlington Rd","-38.16468259","144.41628916","","","0","Level 0",""
"45529","45529","Newham Primary School/Rochford Rd","-37.31203784","144.59540148","","","0","Level 0",""
"45535","45535","Corio Village Shopping Centre/Gellibrand St ","-38.07616656","144.35650985","","","0","Level 0","Bay 2"
"45536","45536","Corio Village Shopping Centre/Gellibrand St ","-38.07625659","144.35650660","","","0","Level 0","Bay 3"
"45539","45539","Geelong Station/Railway Tce","-38.14504260","144.35532529","","","0","Level 0","Bay 4"
"45540","45540","Geelong Station/Railway Tce","-38.14505263","144.35537057","","","0","Level 0","Bay 5"
"45541","45541","Geelong Station/Railway Tce","-38.14506292","144.35542724","","","0","Level 0","Bay 6"
"45585","45585","Newham Primary School/Rochford Rd","-37.31188709","144.59507909","","","0","Level 0",""
"45768","45768","Northpoint Shopping Centre/Mortlake Rd ","-38.36886901","142.49334534","","","0","Level 0",""
"45772","45772","Curtis Street Interchange/Curtis St","-37.56190427","143.86300513","","","0","Level 0",""
"45775","45775","Wiltshire Lane/Whitelaw Ave","-37.57857580","143.80937989","","","0","Level 0",""
"45776","45776","Ningana St/Sturt St","-37.55154907","143.80849656","","","0","Level 0",""
"45778","45778","Stirling Dr/Gillies St N","-37.54333315","143.82155449","","","0","Level 0",""
"45779","45779","Wendouree Station/Learmonth Rd","-37.53942706","143.81970642","","","0","Level 0",""
"45782","45782","Kallioota St/Cuthberts Rd","-37.55406987","143.80343206","","","0","Level 0",""
"45783","45783","Ningana St/Cuthberts Rd","-37.55449226","143.80671861","","","0","Level 0",""
"45785","45785","Ballarat Technology Park/University Dr","-37.62429626","143.88260791","","","0","Level 0",""
"45786","45786","Nolan St/Warrenheip St","-37.65754401","143.88161359","","","0","Level 0",""
"45787","45787","Webbs Hill Rd/Warrenheip St","-37.66214574","143.88118290","","","0","Level 0",""
"45788","45788","Dana St PS/Doveton St S","-37.56428451","143.85426898","","","0","Level 0",""
"45789","45789","Sebastopol St/Pleasant St S","-37.56989956","143.83715506","","","0","Level 0",""
"45809","45809","North Shepparton Community House/Olympic Ave","-36.36121147","145.38912585","","","0","Level 0",""
"45810","45810","Residence Dr/University Dr","-37.62363169","143.88951172","","","0","Level 0",""
"45813","45813","Miles St/Grant St","-37.60985495","143.83130557","","","0","Level 0",""
"45814","45814","Prince St/Miles St","-37.61049775","143.83276195","","","0","Level 0",""
"45815","45815","North Shepparton Community House/59 Olympic Ave","-36.36104250","145.38929651","","","0","Level 0",""
"45817","45817","Opp 690 Creswick Rd","-37.50233127","143.84583472","","","0","Level 0",""
"45818","45818","Sheehan Cres/Chuck Rd","-36.40114819","145.39943029","","","0","Level 0",""
"45819","45819","Sheehan Cres/Chuck Rd","-36.40116756","145.39953025","","","0","Level 0",""
"45824","45824","Cobram Primary School/William St ","-35.92472107","145.65072448","","","0","Level 0",""
"45848","45848","Creswick Station/Victoria St","-37.42404677","143.88812419","","","0","Level 0",""
"45851","45851","Bairnsdale Aquatic and Recreation Centre/internal road","-37.82644683","147.60567532","","","0","Level 0",""
"45860","45860","Bakery Hill Interchange/Curtis St","-37.56201086","143.86464184","","","0","Level 0","Bay 3"
"45868","45868","Howard St/Grant St","-37.60567545","143.83134716","","","0","Level 0",""
"45966","45966","Tarrington Lutheran School/Hamilton Hwy","-37.76587622","142.09442381","","","0","Level 0",""
"45967","45967","Noojee Primary School/45 School Rd","-37.89547035","146.00814228","","","0","Level 0",""
"45976","45976","Wedge St/Clarke St","-36.55450055","145.96794062","","","0","Level 0",""
"45977","45977","Davey St/Deas St","-36.55196626","145.97093523","","","0","Level 0",""
"45978","45978","Kent St/Goomalibee St","-36.55004630","145.97199977","","","0","Level 0",""
"45979","45979","Arundel St/Kent St","-36.54915036","145.97368756","","","0","Level 0",""
"45980","45980","Griffiths St/Shadforth St","-36.54749611","145.97211175","","","0","Level 0",""
"45981","45981","Shadforth St/Cook St","-36.54785145","145.96941444","","","0","Level 0",""
"45982","45982","Albert St/Cook St","-36.54597107","145.96984161","","","0","Level 0",""
"45983","45983","Ballintine St/Esperanto St","-36.55693338","145.95744946","","","0","Level 0",""
"45985","45985","Harold St/Faithful St","-36.55006992","145.96431246","","","0","Level 0",""
"45986","45986","Benalla College/Faithfull St","-36.55361489","145.96352771","","","0","Level 0",""
"45987","45987","Barrington St/Midland Hwy","-36.55627622","145.96272117","","","0","Level 0",""
"45988","45988","Hume Ct/Gaskin St","-36.55725503","145.96021629","","","0","Level 0",""
"45989","45989","Gaskin St/Esperanto St","-36.55636979","145.95897668","","","0","Level 0",""
"45990","45990","Jensen Ct/Ballintine St","-36.55809467","145.95726625","","","0","Level 0",""
"45991","45991","Kelly Ct/Ballintine St","-36.55894582","145.95872980","","","0","Level 0",""
"45992","45992","Mansfield Rd/Ballintine St","-36.55876239","145.96146995","","","0","Level 0",""
"45993","45993","Lutheran Church/Waller St","-36.55954884","145.96275564","","","0","Level 0",""
"45994","45994","Churchill Memorial Reserve/Waller St","-36.56009609","145.96660349","","","0","Level 0",""
"45995","45995","Afton Ave/Waller St","-36.56097826","145.97271538","","","0","Level 0",""
"45996","45996","Cecil St/Waller St","-36.56143841","145.97590522","","","0","Level 0",""
"45997","45997","Crockford St/Garden St","-36.55910690","145.98260704","","","0","Level 0",""
"45998","45998","Anglican Church/Arundel Ave","-36.55562297","145.97789269","","","0","Level 0",""
"45999","45999","Supermarket/Smythe St","-36.54972460","145.98813773","","","0","Level 0",""
"46001","46001","Benalla Station/Mackellar St","-36.54532612","145.98292174","","","0","Level 0",""
"46002","46002","McIvor St/Maginness St","-36.54199964","145.98185931","","","0","Level 0",""
"46003","46003","Howard St/Ryan St","-36.54105925","145.98363676","","","0","Level 0",""
"46004","46004","Ryan St/Holloway St","-36.54160135","145.98589753","","","0","Level 0",""
"46005","46005","Benalla Station/MacKellar St","-36.54535669","145.98333471","","","0","Level 0",""
"46007","46007","Cooinda Village/Kilfeera Rd","-36.55663007","145.99669631","","","0","Level 0",""
"46008","46008","Tomkins Pde/MacKellar St","-36.54472842","145.99002392","","","0","Level 0",""
"46009","46009","Salisbury St/MacKellar St","-36.54513099","145.99285644","","","0","Level 0",""
"46010","46010","Witt St/MacKellar St","-36.54579191","145.99747322","","","0","Level 0",""
"46012","46012","Perth St/Samaria Rd","-36.55167215","145.99671571","","","0","Level 0",""
"46013","46013","Cooinda Cl/Samaria Rd","-36.55492928","145.99598083","","","0","Level 0",""
"46014","46014","Benalla Health Hospital/Coster St","-36.55574863","145.99372430","","","0","Level 0",""
"46015","46015","Riverview Rd/Coster St","-36.55408339","145.99081842","","","0","Level 0",""
"46059","46059","Morekana Cres/Balmoral Cres","-37.81341739","147.62571187","","","0","Level 0",""
"46060","46060","Charlton Pl/Balmoral Cres","-37.81585298","147.62870910","","","0","Level 0",""
"46061","46061","Deakin Ave/Balmoral Cres","-37.81425022","147.63010428","","","0","Level 0",""
"46062","46062","Morekana Walking Track/Howitt Ave","-37.81105602","147.62570330","","","0","Level 0",""
"46067","46067","Kirwin Rd/Tramway Rd","-38.23918594","146.43806391","","","0","Level 0",""
"46068","46068","Kirwin Rd/Tramway Rd","-38.23920309","146.43788095","","","0","Level 0",""
"46069","46069","Mathison Park/Tramway Rd","-38.30162540","146.42171982","","","0","Level 0",""
"46070","46070","Yinnar Recreation Reserve/Jumbuk Rd","-38.32643176","146.33738852","","","0","Level 0",""
"46071","46071","Alfred Dr/Main St","-38.32898595","146.32383057","","","0","Level 0",""
"46072","46072","Alfred Dr/Main St","-38.32867008","146.32375342","","","0","Level 0",""
"46073","46073","Yinnar Recreation Reserve/Jumbuk Rd","-38.32647889","146.33775419","","","0","Level 0",""
"46078","46078","Chester Ct/Keith Morgan Dr","-38.29794468","146.54117709","","","0","Level 0",""
"46083","46083","Tyers Community Park/Moe-Glengarry Rd","-38.14890621","146.48081364","","","0","Level 0",""
"46084","46084","Newark Ave/Old Sale Rd","-38.17613004","146.28920193","","","0","Level 0",""
"46086","46086","Rossmore Ave/North Rd","-38.15942670","146.36077282","","","0","Level 0",""
"46087","46087","Rossmore Ave/Boundary Rd","-38.16056514","146.35964424","","","0","Level 0",""
"46088","46088","Lions Park/Reserve St","-38.16252542","146.36213838","","","0","Level 0",""
"46089","46089","Anderson Ave/Boundary Rd","-38.15834428","146.35565725","","","0","Level 0",""
"46093","46093","Anderson Ave/Boundary Rd","-38.15835392","146.35577131","","","0","Level 0",""
"46099","46099","Limonite St/Bastin St","-38.38438132","146.26787574","","","0","Level 0",""
"46100","46100","Church Rd/Hazelwood Rd","-38.27148053","146.46972191","","","0","Level 0",""
"46101","46101","Church Rd/Hazelwood Rd","-38.27151648","146.46969878","","","0","Level 0",""
"46107","46107","Clover Ct/Ellavale Dr","-38.19735077","146.57553365","","","0","Level 0",""
"46108","46108","Traralgon Station/Princes St","-38.19813970","146.53859490","","","0","Level 0","Bay 3"
"46109","46109","Nicholas Ct/Ellavale Dr","-38.19873295","146.56656039","","","0","Level 0",""
"46110","46110","McNairn Rd/Ellavale Dr","-38.19841804","146.56184554","","","0","Level 0",""
"46111","46111","Burns St/Gordon St","-38.19080371","146.52956274","","","0","Level 0",""
"46113","46113","Stirling Ave/Parkwood Way","-38.18394678","146.51228520","","","0","Level 0",""
"46114","46114","Wirilda Cres/Parkwood Way","-38.18449107","146.50881037","","","0","Level 0",""
"46115","46115","Ashworth Dr/Cross's Rd","-38.18286557","146.51019146","","","0","Level 0",""
"46116","46116","Independent Way/Cross's Rd","-38.18329202","146.51522406","","","0","Level 0",""
"46117","46117","St Paul's Grammar/Cross's Rd","-38.18374585","146.52039355","","","0","Level 0",""
"46118","46118","St Georges Rd/Bradman Bvd","-38.18399434","146.52610110","","","0","Level 0",""
"46119","46119","Jefferson Cl/Bradman Bvd","-38.18305956","146.53122252","","","0","Level 0",""
"46120","46120","Agnes Brereton Reserve/Breed St","-38.18788477","146.53436607","","","0","Level 0",""
"46122","46122","Bank St/Francis St","-38.20138780","146.53040833","","","0","Level 0",""
"46125","46125","Latrobe Special Developmental School/Hickox St","-38.20551285","146.53199230","","","0","Level 0",""
"46126","46126","Traralgon Railway Reserve/Rose Ave","-38.20699923","146.52732262","","","0","Level 0",""
"46128","46128","Wicklow St/Donegal Ave","-38.21080271","146.51850266","","","0","Level 0",""
"46130","46130","Galway Ct/Connaught Way","-38.20762313","146.51457158","","","0","Level 0",""
"46132","46132","Boronia Cres/Oak Ave","-38.20582297","146.51732475","","","0","Level 0",""
"46134","46134","Shakespeare St/Mapleson Dr","-38.20225320","146.54650669","","","0","Level 0",""
"46135","46135","Sally Ct/Gunyah Gr","-38.20668853","146.54681041","","","0","Level 0",""
"46137","46137","O'Mara House/Hunter Rd","-38.20871275","146.54821422","","","0","Level 0",""
"46139","46139","Bowden Ct/Farrington Pde","-38.20795165","146.55900140","","","0","Level 0",""
"46140","46140","Brookfield Park Nursing Home/Liddiard Rd","-38.20484710","146.55075087","","","0","Level 0",""
"46141","46141","Selwyn Pl/Wirilda Cres","-38.18956408","146.51288722","","","0","Level 0",""
"46142","46142","Michelle Ct/Wirilda Cres","-38.18845585","146.50863529","","","0","Level 0",""
"46143","46143","Dampier Cl/Kimberley Dr","-38.18627753","146.50713124","","","0","Level 0",""
