,SA2_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,Owner occupied (%),Mortgage (%),Total rented (%),Other tenure (%),Unemployment,post_gradutae (%),Graduate_diploma_certificate(%),Bachelor (%),Advanced_&_Diploma (%),Certificate_level (%),Total_persons
126,206031502,37,2167,1111,371,2896,0.9,2055,2.2,0.27626010003847634,0.2853020392458638,0.41477491342824163,0.013081954597922277,0.042636180228648284,0.15703922622246105,0.06367544331004836,0.39911337990327783,0.14468027941966685,0.15609887157442234,7444
127,206041117,27,1871,652,365,2064,1.0,1289,1.8,0.13283561064938723,0.10071841104380899,0.723059585857163,0.02817298211015636,0.11539239482200647,0.25507822629440746,0.03206845881234333,0.4239778718990405,0.08903103120407987,0.07589247125940012,11569
128,206041118,32,2000,1182,411,2462,1.1,1956,1.8,0.12324410283593958,0.18009541478929234,0.6700238536973231,0.017360190829578584,0.06962524654832347,0.22876203344029725,0.033946968417497045,0.4158081405168046,0.10445870629961156,0.0836007431177166,11842
129,206041119,42,2383,1532,480,3733,0.9,2345,1.8,0.26919866444073454,0.17863105175292154,0.5275459098497496,0.015859766277128547,0.03146633102580239,0.2366910229645094,0.06289144050104384,0.4311064718162839,0.10307933194154488,0.06863256784968685,3832
130,206041120,32,1772,1281,401,3083,0.7,2178,1.8,0.0,0.4411764705882353,0.23529411764705882,0.0,0.0,0.1323529411764706,0.0,0.47058823529411764,0.1323529411764706,0.1323529411764706,68
131,206041121,35,2162,1246,416,3063,0.9,2216,2.1,0.18066426909244765,0.3059022635921303,0.49143219801142374,0.01184683731753755,0.043402272065249055,0.2219846022241232,0.06387225548902195,0.4299971485600228,0.10293698317650414,0.10593099515255204,7014
132,206041124,26,2000,588,396,2567,1.0,1885,2.1,0.18202979515828677,0.14338919925512103,0.6410614525139665,0.029329608938547486,0.09975118751413707,0.2843205574912892,0.040185830429732866,0.3902439024390244,0.07967479674796749,0.08571428571428572,4305
133,206041125,39,2100,1454,457,3284,0.9,2259,1.8,0.27353230567399145,0.16333224007871433,0.5293538865201706,0.026894063627418825,0.03860103626943005,0.22877309528752335,0.051691924434295204,0.4189329458168985,0.09923188706663899,0.07079094872327174,4817
135,206041503,30,1770,884,375,2248,1.0,1511,1.7,0.14470338983050848,0.12944915254237288,0.6940677966101695,0.01843220338983051,0.08175113761179978,0.22272485364555614,0.03392762107503992,0.3853113358169239,0.11522086216072379,0.07344332091538053,7516
136,206041504,26,1725,638,361,1520,1.0,1089,1.7,0.10026234743926087,0.09011064218090567,0.7738108817155241,0.024523782365689518,0.11444894950239587,0.22571290478492026,0.022635733848880298,0.425890124053488,0.11777025938456581,0.06661833413887547,12414
137,206041505,29,1710,861,376,1945,1.1,1446,1.7,0.08122900858315711,0.12364721980345814,0.7619106854086329,0.01828585644980719,0.08385345997286296,0.2197514715500327,0.02509810333551341,0.41603989535644215,0.1236102027468934,0.08134401569653368,12232
138,206041506,31,2035,953,381,2475,1.0,1718,2.0,0.1302698760029176,0.1985412107950401,0.6398249452954048,0.018818380743982493,0.0703734965182528,0.2454229649798141,0.04863393108628298,0.391512534034363,0.09247957938221764,0.0871279692047695,10651
140,206041508,33,2000,1227,430,2681,1.0,2054,1.8,0.15744938047748563,0.19069205197945,0.6252644303414929,0.020550015110305228,0.05606845305111462,0.24228986091513807,0.04212860310421286,0.4073775448498287,0.1100584559564604,0.087079217899617,4961
141,206041509,31,1820,1152,408,2385,1.0,1880,1.8,0.11404125644631974,0.17264416315049227,0.6862400375058603,0.015939990623534926,0.05774190864464598,0.24982195141251878,0.03893329112922371,0.43008625464904643,0.11450502492680224,0.07842051119727783,12637
142,206041510,31,2135,1047,390,2397,1.1,1784,1.9,0.12055335968379446,0.2044042913608131,0.6482213438735178,0.01383399209486166,0.06335981398953691,0.23915421071819176,0.04028436018957346,0.4290922347794386,0.1017134524243529,0.08950054684651841,5486
143,206051128,41,2600,1352,493,3335,0.9,2303,2.1,0.3141339298196561,0.2264784006710471,0.43590102055081786,0.014539354117153642,0.04155759162303665,0.21975710050683753,0.05766472219565841,0.41120780338529217,0.11858085492971215,0.10194128335086546,10457
144,206051129,38,2300,1363,415,3210,0.9,2093,1.9,0.20833333333333334,0.2622466216216216,0.5122466216216216,0.009149774774774775,0.042004574755666456,0.17063879663996875,0.05723774174643485,0.4192225043953897,0.12834537995702286,0.12443836686852901,10238
145,206051130,43,2515,1372,522,3285,0.9,2347,2.1,0.2714305307913866,0.2829515841448361,0.4205184474009052,0.013852695103552325,0.03921143847487002,0.1624091177048536,0.05875417567302024,0.38160738848496756,0.140695617999607,0.14315189624680683,10178
146,206051134,34,2100,1210,384,2894,0.9,1988,1.9,0.17968541722207412,0.2877899226872834,0.5069314849373501,0.010930418555051986,0.04314212083611721,0.172169594408167,0.054722707624390694,0.41092614733744137,0.12802354455991907,0.13390968453968546,10873
147,206051511,32,2279,1346,585,2967,0.9,2407,2.1,0.07858048162230671,0.2991128010139417,0.596958174904943,0.005069708491761723,0.04387990762124711,0.1625441696113074,0.03109540636042403,0.3491166077738516,0.12862190812720847,0.12367491166077739,1415
148,206051512,39,2217,1310,421,3091,0.9,2103,1.9,0.20152428216944346,0.22580645161290322,0.543069833392414,0.018433179723502304,0.052038779583689763,0.1903985961393833,0.052143394334419654,0.4098771621960391,0.1237152168463274,0.1071697167209827,7978
149,206051513,35,1998,1220,381,2719,1.0,1788,1.7,0.1265172735760971,0.23638344226579522,0.6136009959539371,0.009648303765950824,0.04449333822271116,0.16161616161616163,0.049937578027465665,0.37680172511633186,0.1366473726024288,0.15094767903756667,8811
150,206051514,38,2000,1236,392,2787,1.0,1849,1.7,0.1721970472153194,0.22394386785557668,0.5797398041222044,0.014179213565268236,0.051695010699403084,0.1839325516038376,0.04845430758794457,0.36108150014536294,0.11900377943599186,0.12462447911619343,10319
151,206061135,38,2479,1361,421,3376,0.9,2207,2.0,0.29981549815498154,0.2308579335793358,0.4430350553505535,0.016374538745387454,0.03886799211893247,0.19767259002987891,0.05912879383550873,0.45777637993395187,0.11731404308853594,0.08303192325837395,6359
152,206061136,34,2200,1343,421,3113,0.9,2098,1.8,0.18969434118133002,0.23709211069805866,0.5493597686906238,0.014147046674927716,0.03678247734138973,0.16439752457226064,0.050746268656716415,0.4588278121587186,0.11852930469603204,0.11081179468511103,13735
153,206061138,47,3146,1428,490,3904,0.8,2538,2.1,0.42735968236780364,0.22649341274138243,0.30896950009023644,0.024002887565421405,0.03717743111240706,0.18419550074226332,0.04716227018385292,0.4499257736667809,0.11853374443302502,0.08016443987667009,8757
154,206061515,32,2000,1412,426,2935,1.0,2042,1.6,0.14585365853658536,0.16715447154471544,0.6634146341463415,0.017235772357723576,0.039137973742878376,0.21700249037808467,0.04776997962417931,0.44396649309486075,0.10176590446004075,0.07606973058637084,8834
155,206061516,35,2200,1329,395,3086,0.9,2001,1.8,0.18504486540378864,0.19521435692921235,0.5936191425722831,0.014556331006979064,0.043081761006289306,0.1890380313199105,0.04488255033557047,0.4538590604026846,0.10626398210290827,0.09521812080536912,7152
156,206071139,33,2167,1354,425,3024,1.0,2197,1.9,0.15552523874488403,0.26898590268303774,0.5538881309686221,0.013642564802182811,0.0396666152183979,0.20365997638724911,0.056523022432113344,0.4430342384887839,0.1038961038961039,0.1019775678866588,6776
157,206071140,34,2600,1197,541,3081,0.9,2355,2.3,0.2976018491765386,0.18694019069633053,0.4807859000288934,0.023981508234614275,0.040224508886810104,0.2521382141635306,0.06551488197057817,0.4526171741361615,0.08604173794047212,0.07851522408484433,5846
158,206071141,33,2167,1338,425,2817,1.0,2130,1.9,0.10781911338828247,0.22521719759411896,0.643350412118512,0.011361104923145467,0.0487568614788505,0.20316096363357372,0.05032990639864968,0.43317477366886603,0.09927880926806813,0.11170784103114931,6517
159,206071142,35,2500,1265,451,3072,1.0,2194,2.0,0.18028477546549837,0.2013143483023001,0.588170865279299,0.014676889375684557,0.045068683438802284,0.2173674839063142,0.05533488563210519,0.4195315710176688,0.08971373784413095,0.09026160799890426,7301
160,206071143,36,2500,1241,481,3207,0.9,2300,2.2,0.25432683548916013,0.22062306431043907,0.48624521770814355,0.02750956458371288,0.035588531187122734,0.23133318294608618,0.07511842995713963,0.4442815249266862,0.08910444394315362,0.08369050304534176,8866
161,206071145,37,2600,1340,500,3533,0.9,2529,2.3,0.2891079100328532,0.3045236290118777,0.3934799090219864,0.007834217841799343,0.035298035298035296,0.24679632142318708,0.07914970601537766,0.4257500376903362,0.08864767073722297,0.08940147746117895,6633
162,206071517,33,2500,1509,508,3516,0.9,2577,2.1,0.2197747183979975,0.2687108886107635,0.4923654568210263,0.012265331664580726,0.024725934224213812,0.1784342919833869,0.0608102813259149,0.48138860590862786,0.0981897970378497,0.10414544314708879,12761
163,206071518,34,2047,1183,400,2664,1.0,2009,1.9,0.15003762227238526,0.22437923250564334,0.6036117381489842,0.010684725357411587,0.04583287093552325,0.1589793915603533,0.053865445425798714,0.43801112201504744,0.11732635481408789,0.12790317304546941,9171
164,207011146,41,3000,1002,455,3422,0.8,2743,2.8,0.38061901252763447,0.34782608695652173,0.24981577008106118,0.010316875460574797,0.04856459330143541,0.18283336982701992,0.07773155244142764,0.4309174512809284,0.12305671118896432,0.11101379461353186,4567
165,207011147,43,3000,873,461,2556,0.8,2017,2.6,0.4291345048448021,0.2701593036623419,0.257513549022828,0.03235342420758745,0.048389166987549734,0.19887663823590598,0.05741626794258373,0.4331183690451425,0.13729977116704806,0.09631786977324734,9614
166,207011148,42,3102,852,554,2726,0.8,2350,2.9,0.4593362768836348,0.3224611878649765,0.19413189004415327,0.015667283862697622,0.05065683772800302,0.18750528362498944,0.05858483388283033,0.44762870910474256,0.13196381773607235,0.10465804379068391,11829
167,207011149,43,3000,1051,490,3294,0.8,2472,2.6,0.42745200470158023,0.2912367768055374,0.25153454355491706,0.019851116625310174,0.0422270037654653,0.20970444850700792,0.06413772090188909,0.4389092017062767,0.12340036563071298,0.0942260816575259,13128
168,207011150,41,3000,1165,522,3571,0.8,2914,2.7,0.42355510752688175,0.3449260752688172,0.20984543010752688,0.015120967741935484,0.038269731136166524,0.20090873172659027,0.06973528249703674,0.45535361517186884,0.11596207032793363,0.09729355985776372,10124
169,207011152,36,2492,1228,411,3203,0.9,2228,2.2,0.2907555421505052,0.280349871814206,0.40416226813451966,0.013572613482129393,0.04079888924490014,0.21697663328564615,0.06256556986170721,0.4459704339532666,0.10863137815927515,0.09232236528373867,10485
170,207011154,41,3000,1042,466,3166,0.9,2485,2.7,0.40615517988729954,0.33029908972691807,0.23623753792804508,0.018205461638491547,0.04152445961319681,0.19604221635883906,0.06886543535620053,0.43482849604221635,0.11952506596306069,0.11662269129287599,3790
171,207011155,45,3150,1088,475,3538,0.8,2709,2.7,0.45255474452554745,0.3262078554049357,0.1981230448383733,0.016857838025721238,0.0407673860911271,0.2128621327306349,0.07119375385247585,0.43959317854941443,0.11608793918224779,0.09122662831312923,9734
172,207011519,35,2800,1215,401,3536,0.9,2300,2.2,0.2967168600345594,0.24907430264132313,0.42754875339422366,0.019501357689459393,0.04638655462184874,0.2071395740769113,0.061437107400030645,0.4502834380266585,0.10923854757162556,0.0897809100658802,6527
173,207011520,34,2100,1207,400,3116,0.9,2055,2.0,0.2505069124423963,0.24995391705069125,0.47244239631336404,0.019170506912442396,0.046002916611427816,0.22806171648987464,0.06424783027965285,0.4423818707810993,0.10800385728061716,0.0855834136933462,8296
174,207011521,42,3050,1104,501,3364,0.8,2577,2.6,0.43072573044297835,0.2966540999057493,0.24929311969839774,0.015551366635249765,0.0380461067225536,0.21290944123314065,0.06454720616570328,0.439719240297275,0.11946050096339114,0.0838150289017341,7266
175,207011522,41,3000,1133,456,3259,0.8,2459,2.5,0.36537276648182376,0.2840418977202711,0.3162867118504826,0.02033271719038817,0.04001127078050155,0.20570866141732283,0.058193897637795276,0.43208661417322836,0.11675688976377953,0.09891732283464567,8128
176,207021156,45,2400,739,460,2206,0.7,1812,2.6,0.48726337929422764,0.28838513671418553,0.2002804393549895,0.011451273662070577,0.05054789678331566,0.1384795713328868,0.04521098459477562,0.37357669122572,0.15622906898861352,0.19440723375753516,5972
177,207021157,40,2167,721,450,1957,0.8,1595,2.4,0.3748483623129802,0.27011726647796197,0.3042862919530934,0.03760614638091387,0.06089795918367347,0.18138491729744885,0.04121110176619008,0.3891925988225399,0.15257919820577517,0.14409868236613402,14268
178,207021159,46,2700,781,513,2419,0.8,2163,2.8,0.4696519153402134,0.3526324995627077,0.14010844848696868,0.024313451110722407,0.04721609026244788,0.154084026444871,0.04393260823203242,0.38835572616762637,0.14629985071443805,0.16442738323736406,9378
179,207021160,45,2500,753,475,2231,0.8,1919,2.7,0.47388282025819267,0.32591857000993046,0.17517378351539226,0.01509433962264151,0.051563194547340346,0.14224306369675654,0.05145239025661066,0.37019669141591766,0.15982805783509182,0.18275367982284746,7677
180,207021424,43,2400,704,497,2158,0.8,1934,2.8,0.453101644245142,0.3428624813153961,0.16984304932735425,0.024103139013452915,0.05653298835705045,0.17264107308048104,0.04544403330249769,0.3896854764107308,0.15252081406105458,0.16177150786308972,8648
181,207021425,40,2383,698,460,1979,0.8,1656,2.6,0.3763440860215054,0.29331923144720606,0.29737352370879605,0.020624008461131677,0.05786815886447386,0.17886178861788618,0.042106540468389755,0.38344861060550905,0.156170367673826,0.14804028637301297,8241
182,207031161,40,2300,900,420,2557,0.8,2050,2.6,0.38951446906405135,0.34507809662186706,0.2437341082455503,0.01198692335633854,0.04707271806984984,0.17681068833502617,0.06422376748183452,0.3954215173060395,0.14055785608250645,0.1489178842097039,12799
183,207031162,42,2251,753,410,2371,0.8,1861,2.6,0.37997017892644136,0.3474155069582505,0.23906560636182903,0.020129224652087475,0.04752293577981651,0.15727895704496073,0.06284472672572289,0.36219287982617415,0.1515961892027411,0.17232157780377738,5983
184,207031163,34,2088,682,391,1914,0.9,1441,2.3,0.24109498680738786,0.23856640281442393,0.4731750219876869,0.035839929639401934,0.06991735537190083,0.1921831137983157,0.04397898222126251,0.3653638522997193,0.1461887281364716,0.11818901605124883,13893
185,207031164,39,2491,788,438,2304,0.8,1920,2.6,0.3672612801678909,0.316894018887723,0.28976165492429923,0.01603957427672013,0.051551814834297736,0.18085003388517765,0.06273598605866977,0.3875496175815665,0.14870752250943944,0.14105915383870654,10329
186,207031165,33,2457,637,401,2119,0.8,1564,2.4,0.29546976121401475,0.2541843338540504,0.3891988395447445,0.0470877036375809,0.07735495945102933,0.20170454545454544,0.04383116883116883,0.35781926406926406,0.13825757575757575,0.12757034632034633,7392
187,207031166,41,2147,676,439,1972,0.8,1610,2.6,0.4190499875652823,0.27629942800298435,0.25292215866699824,0.03630937577716986,0.05801727375140819,0.18390422347855004,0.03957432657133356,0.37628865979381443,0.15231127369471234,0.16627868307283006,6014
188,207031167,42,2600,1071,462,3092,0.8,2388,2.5,0.4012118018967334,0.3227081138040042,0.2534246575342466,0.015015806111696523,0.04350940017905103,0.2069562480327353,0.07066414856783129,0.4213094113943972,0.13172804532577903,0.10025180988353793,6354
189,208011168,48,3000,1043,612,3296,0.8,2622,2.7,0.48214285714285715,0.36666666666666664,0.12777777777777777,0.01130952380952381,0.03751206730106192,0.13916551115593093,0.06000252111433253,0.40236984747258286,0.16563721164754822,0.15908231438295728,7933
190,208011169,48,3467,1265,600,3808,0.8,2718,2.4,0.45130128423684507,0.2793499261279691,0.2367314467553131,0.019661325150585295,0.03665380568221677,0.1731670391464206,0.05940451301276044,0.4306827193425132,0.13849037560377767,0.10698579770744719,13871
191,208011170,44,3335,1064,602,3421,0.8,2720,2.7,0.4097114221531018,0.3538966649386556,0.20183169172282703,0.02419215482979091,0.043700881162181474,0.15724815724815724,0.05693836128618737,0.42100202969768186,0.14143788056831536,0.1211409037495994,9361
192,208011171,40,2500,1025,450,2975,0.9,2291,2.5,0.298574164715897,0.4126409874441371,0.26814215790593743,0.010640561821664184,0.04279475982532751,0.13589001447178004,0.058900144717800286,0.38060781476121563,0.16353111432706222,0.1865412445730825,6910
193,208011172,43,3000,1033,471,3383,0.8,2415,2.5,0.3709159859976663,0.34334889148191367,0.2590431738623104,0.015023337222870478,0.03896373056994819,0.1547630309336865,0.06432693217292593,0.40298931037744773,0.14426260524075302,0.14426260524075302,10571
194,208011173,48,2800,1082,486,3310,0.8,2356,2.4,0.43532889874353287,0.31574279379157427,0.22320768662232077,0.013303769401330377,0.03642016433488785,0.14969195225259915,0.06295725837504813,0.3946861763573354,0.1552753176742395,0.14632268001540238,10388
195,208021174,40,2500,970,491,2863,0.9,2240,2.6,0.33510120142872607,0.34105422664790563,0.28888407836345925,0.024461521809719666,0.043426970434269706,0.16799440950384348,0.05653389238294899,0.3959468902865129,0.14367575122292103,0.14626135569531795,14310
196,208021176,36,2025,1011,395,2537,0.9,1873,2.2,0.2589954562200663,0.2904335011666462,0.42490482623111875,0.013631339801056122,0.04530715186452891,0.2101443298969072,0.051463917525773194,0.4043711340206186,0.12412371134020618,0.1255257731958763,12125
197,208021177,35,2500,1110,426,3012,0.9,2184,2.4,0.30798479087452474,0.26443138610438993,0.397050351422975,0.017283097131005877,0.041957467772395104,0.18879698157016397,0.05478159918734581,0.4315048614134378,0.11638368886953998,0.10462922652735453,13782
198,208021178,41,2798,1044,483,2988,0.8,2289,2.5,0.36967808930425755,0.3278445334520101,0.27785195074914704,0.014241210502892745,0.038880248833592534,0.1537970644543714,0.057890418452001095,0.42948308870453095,0.13328471145956788,0.12644726046130003,10969
199,208021179,38,2447,1193,426,3216,0.9,2171,2.3,0.30324909747292417,0.27837946249498596,0.392498997192138,0.01363818692338548,0.036223450683735815,0.1721764944002159,0.07111051140197004,0.4323303197948995,0.1250843340979625,0.12279044663338282,7411
200,208021180,38,2167,935,416,2540,0.9,2057,2.5,0.3126702997275204,0.3167574931880109,0.3470708446866485,0.012602179836512262,0.041352524560201054,0.17695473251028807,0.05326931870141747,0.4014631915866484,0.1342021033379058,0.15889346136259716,4374
201,208021181,38,2200,1023,390,2798,0.9,2089,2.4,0.30473135525260625,0.3205025394279604,0.35311414060411656,0.0090884790163058,0.040378319388868676,0.18672566371681415,0.06424778761061947,0.41345132743362834,0.12867256637168142,0.1433628318584071,5650
202,208021182,36,2153,1013,391,2670,0.9,1978,2.3,0.2636879692364036,0.3087346639809559,0.40651895257278886,0.012818165171214063,0.04850793650793651,0.19966463049467,0.054617319439453825,0.4038807042759612,0.12839861061204935,0.131632530842017,8349
203,208021426,39,2500,919,508,2656,0.9,2250,2.8,0.33671888448958515,0.39369943191599244,0.25202272336030296,0.009640213461869513,0.04512635379061372,0.15778758059043094,0.05304829770387965,0.3788033027938016,0.15190589299852958,0.18312408098631378,8841
204,208021427,40,2512,934,490,2627,0.8,2173,2.6,0.3582898046043722,0.3929193267556587,0.22789707873863416,0.011607661056297156,0.038527737322918046,0.13925886852169325,0.050243966767770015,0.36265330344190955,0.15495186601608862,0.20559145456943162,7583
205,208031183,42,2115,846,510,2549,0.8,2348,3.0,0.37024100593782744,0.4795668878798463,0.10653161019909187,0.035277680754453374,0.04189435336976321,0.10551181102362205,0.04251968503937008,0.3298087739032621,0.17750281214848143,0.26614173228346455,4445
206,208031184,56,1998,900,504,2250,1.0,933,1.3,0.0,0.2,0.3333333333333333,0.2,0.0,0.12,0.0,0.12,0.12,0.2,25
207,208031185,44,2100,890,420,2370,0.8,1853,2.4,0.3578019274143941,0.3924543776912036,0.20811974574533526,0.023580069714988723,0.03928136419001218,0.07425035697287007,0.044105981278756146,0.26066952244962716,0.18039029033793433,0.3480882119625575,6303
208,208031186,41,2065,962,381,2411,0.8,1718,2.2,0.29428172942817293,0.3730048039671471,0.3052843638617697,0.01394700139470014,0.03495894501119681,0.08967551622418879,0.05050147492625369,0.2886135693215339,0.1657817109144543,0.28507374631268434,8475
209,208031187,40,2001,805,412,2313,0.8,1867,2.6,0.39355812783090083,0.45143432310015097,0.12883744338198289,0.014091595369904378,0.041830532713621735,0.07654414550966275,0.037893141341417205,0.24744221295945434,0.17733990147783252,0.3535430087154225,2639
210,208031188,40,2167,925,421,2470,0.8,1853,2.3,0.3283627821468696,0.36758247370033703,0.2745378408742723,0.015524461239914206,0.04183389935165174,0.12461642092657735,0.04812514033380735,0.33919616795150065,0.16578100441583712,0.22243844023650924,13361
211,208031189,40,2200,1022,440,2706,0.8,2223,2.6,0.3555380370516358,0.41584548679542765,0.21206148994875837,0.009854158454867954,0.03581008583690987,0.10265535176567205,0.053928278127566384,0.3357514371749247,0.1698603887215987,0.26375581713660007,7306
212,208031190,42,2167,981,392,2604,0.8,1889,2.3,0.3172633817795108,0.3390641616448068,0.3218716767103864,0.01240694789081886,0.04116614927790525,0.11931070770849776,0.058800315706393054,0.345698500394633,0.1703499079189687,0.21796895553801632,7602
213,208031191,40,2300,924,440,2513,0.9,2046,2.6,0.29571639586410636,0.3926144756277696,0.2818316100443131,0.01654357459379616,0.04285714285714286,0.12484848484848485,0.04909090909090909,0.3416161616161616,0.16626262626262625,0.21434343434343434,4950
215,208031193,42,2253,977,400,2807,0.8,2090,2.5,0.3353126514784295,0.3915414444983034,0.25278720310227826,0.01054289869122637,0.03974348156273732,0.11467693624304665,0.05956354300385109,0.3380402225074882,0.17492511767222935,0.23175010697475396,11685
216,208041194,40,2800,1264,410,3488,0.9,2364,2.3,0.35799952026864956,0.2947949148476853,0.3177020868313744,0.01631086591508755,0.041207599548885226,0.19016877965310724,0.06160068445204947,0.46044956055067277,0.12320136890409894,0.09014544606051178,12857
217,208041195,38,2944,1057,421,3292,0.9,2386,2.5,0.3533733317007469,0.31321170564466755,0.31100771397085836,0.010652626423411289,0.05067895247332687,0.18992102294095525,0.06167732230161715,0.43159082361790146,0.12771718691237308,0.11244828883038736,13295
218,209011196,39,2013,706,385,1966,0.8,1705,2.7,0.42714570858283435,0.3242087254063302,0.22640433418876532,0.010835471913316224,0.05468908243872797,0.11180752122927619,0.04306510311362717,0.29154872624342903,0.1720582288718156,0.267691063485645,4946
219,209011197,42,2167,907,400,2477,0.8,2078,2.6,0.3881493082746019,0.40877055599060297,0.18076220308013574,0.012529365700861394,0.04020421186981493,0.11260981453545124,0.06069748868577513,0.31103026000532435,0.1638122282367557,0.27837430118022893,11269
220,209011198,40,2300,1030,401,2772,0.8,2102,2.4,0.34539315002411963,0.3105000803987779,0.314841614407461,0.020260492040520984,0.039463025112834164,0.1849293563579278,0.07158555729984302,0.3781266352694924,0.12213500784929357,0.16713762428048143,9555
221,209011199,35,2059,782,353,2139,0.9,1618,2.3,0.20531683664938974,0.2954355458953352,0.47115866911887644,0.01337568968399933,0.06273444573793817,0.1454567810156154,0.05188737243329645,0.3286610106971597,0.1363580474609615,0.20853313660395917,8133
222,209011200,41,2500,1080,440,3041,0.9,2280,2.4,0.36294624538366843,0.3034468608945425,0.30878128846942965,0.01826015592942142,0.037079292641186534,0.19727802981205445,0.07271548930654569,0.4138690861957226,0.11821127673363578,0.12676604018146467,7715
223,209011201,45,3000,1167,451,3549,0.8,2914,2.7,0.46621135873472325,0.31560028756290437,0.19626168224299065,0.013299784327821711,0.03571428571428571,0.1983976386253426,0.06936538056082649,0.43242673413451405,0.12228547332911659,0.11427366645582965,4743
224,209011202,42,2167,957,415,2549,0.8,2068,2.5,0.4034477305076704,0.4066107860192946,0.17270283093468292,0.009014708208129052,0.03499884872208151,0.11374304115271258,0.07160790306735072,0.32976749263180877,0.166466542953826,0.24637048357166247,9161
225,209011203,40,2200,900,400,2487,0.8,2025,2.6,0.39594057949698486,0.3694660979555817,0.20341226650978084,0.019120458891013385,0.043487264443984264,0.15333070555774536,0.061095782420181315,0.33819471817106816,0.153133622388648,0.22093023255813954,10148
226,209011204,39,2037,871,390,2410,0.8,1961,2.6,0.37763833428408444,0.3764974329720479,0.22789503707929265,0.008556759840273816,0.040992006558721046,0.11569230769230769,0.055794871794871796,0.30543589743589744,0.15487179487179487,0.28697435897435897,4875
227,209021205,34,2000,691,369,2091,0.9,1727,2.6,0.31067431067431067,0.30357630357630355,0.3508053508053508,0.01638001638001638,0.0803941908713693,0.1810344827586207,0.04155172413793103,0.3356896551724138,0.14862068965517242,0.17517241379310344,5800
228,209021428,36,2000,863,391,2287,0.9,1787,2.3,0.24365836630207122,0.2981149639283221,0.4343728182452874,0.012566907144519432,0.053624875290987695,0.15126619801812485,0.05776234437198272,0.3675785550944355,0.1462691623613111,0.1806555433217583,11807
229,209021429,38,2144,902,400,2455,0.9,1970,2.5,0.3255576018006957,0.3091876406793534,0.33722119909965215,0.014119091467157766,0.05582761998041136,0.15384615384615385,0.06732533521524348,0.3824982357092449,0.13662667607621737,0.16767819336626677,7085
230,209021523,36,1863,772,358,1978,0.9,1544,2.3,0.2646864686468647,0.3198019801980198,0.38828382838283826,0.011221122112211221,0.058808423215202875,0.1368421052631579,0.04362714013950539,0.30107799619530756,0.15282181357006974,0.23589093214965123,7885
231,209021524,43,2000,580,371,1701,0.8,1442,2.6,0.4909090909090909,0.27102272727272725,0.2005681818181818,0.01278409090909091,0.05838218053927315,0.09268060836501901,0.037785171102661594,0.25451520912547526,0.1497148288973384,0.2884980988593156,4208
232,209021525,38,1967,688,349,1910,0.9,1401,2.3,0.2814128546612623,0.25709322524609146,0.408608376761243,0.027407836325033776,0.06206459784673844,0.12167582825731689,0.04308423711187045,0.29936116476006536,0.14262368147377805,0.22166097162383003,6731
233,209021526,37,2020,865,361,2211,0.9,1743,2.4,0.26568852748806787,0.30139649991161394,0.404808202227329,0.012904366271875552,0.0568284789644013,0.1431735278791037,0.05224075039082856,0.3292079207920792,0.1563314226159458,0.20961438249088066,7676
234,209031209,43,2297,984,446,2843,0.8,2464,2.8,0.4235411223093194,0.45240761478163494,0.10650740325992286,0.010700510140599726,0.0372020320437671,0.132089721320142,0.06857488105128011,0.33524658258439693,0.15912695415754097,0.23487651990030964,13241
235,209031210,41,2000,898,420,2402,0.8,2168,2.8,0.3570261437908497,0.5245098039215687,0.10457516339869281,0.004901960784313725,0.03931451612903226,0.08927680798004987,0.06234413965087282,0.28079800498753116,0.1600997506234414,0.3491271820448878,2005
236,209031211,42,1811,782,306,2077,0.8,1809,2.7,0.3574947220267417,0.5510204081632653,0.05207600281491907,0.01618578465869106,0.03320860617399439,0.03944516688339835,0.04031209362808843,0.14347637624620718,0.17641959254443,0.41699176419592543,2307
237,209031212,48,2200,876,300,2483,0.8,2254,2.9,0.4688427299703264,0.4362017804154303,0.06468842729970327,0.018991097922848664,0.03196512895023611,0.08676420551207893,0.06158557332425995,0.25654984688669613,0.17352841102415786,0.31099013269819664,2939
238,209031213,43,2272,950,480,2802,0.8,2554,3.0,0.4257851239669421,0.48231404958677687,0.06413223140495868,0.0171900826446281,0.032103037293348714,0.09730290456431535,0.0470954356846473,0.2925311203319502,0.17219917012448133,0.3078838174273859,4820
239,209031214,43,2500,1019,462,3053,0.8,2831,3.0,0.41895604395604397,0.5013736263736264,0.06272893772893773,0.010073260073260074,0.03334194882398553,0.129163488431223,0.06966692092550215,0.330790744978388,0.15306381896770913,0.24230867022629035,3933
240,209031215,39,2167,961,429,2734,0.8,2496,2.9,0.36126864104179796,0.5280403276622558,0.0924175593362739,0.007561436672967864,0.033865967088003816,0.07850052246603971,0.05747126436781609,0.2739028213166144,0.17829153605015674,0.34443573667711597,7656
241,209041216,37,2000,733,381,2256,0.8,1833,2.7,0.29363847944142746,0.3708301008533747,0.2769588828549263,0.047323506594259115,0.06400996264009963,0.13577300450808805,0.04004242906390878,0.33571996817820204,0.15513126491646778,0.22169185892336252,3771
